"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00004712",324,15,9,3,18,2,3,6,14,12,72,67,22,52,20,3,6,45.4567901234568,48,4.62962962962963,2.77777777777778,0.925925925925926,5.55555555555556,0.617283950617284,0.925925925925926,1.85185185185185,4.32098765432099,3.7037037037037,22.2222222222222,20.679012345679,6.79012345679012,16.0493827160494,6.17283950617284,0.925925925925926,1.85185185185185
"E00004713",164,4,7,3,6,1,5,2,4,5,41,40,11,11,14,7,3,46.1707317073171,45.5,2.4390243902439,4.26829268292683,1.82926829268293,3.65853658536585,0.609756097560976,3.04878048780488,1.21951219512195,2.4390243902439,3.04878048780488,25,24.390243902439,6.70731707317073,6.70731707317073,8.53658536585366,4.26829268292683,1.82926829268293
"E00004714",282,16,4,1,4,5,3,8,24,32,96,41,20,12,11,3,2,37.709219858156,34.5,5.67375886524823,1.41843971631206,0.354609929078014,1.41843971631206,1.77304964539007,1.06382978723404,2.83687943262411,8.51063829787234,11.3475177304965,34.0425531914894,14.5390070921986,7.09219858156028,4.25531914893617,3.90070921985816,1.06382978723404,0.709219858156028
"E00004715",311,16,13,1,11,1,8,6,39,32,96,43,5,19,14,3,4,36.475884244373,35,5.14469453376206,4.18006430868167,0.321543408360129,3.53697749196141,0.321543408360129,2.57234726688103,1.92926045016077,12.540192926045,10.2893890675241,30.8681672025724,13.8263665594855,1.60771704180064,6.10932475884244,4.5016077170418,0.964630225080386,1.28617363344051
"E00004716",318,24,18,11,29,7,5,2,40,24,63,66,5,12,11,1,0,31.8459119496855,29,7.54716981132075,5.66037735849057,3.45911949685535,9.11949685534591,2.20125786163522,1.57232704402516,0.628930817610063,12.5786163522013,7.54716981132075,19.811320754717,20.7547169811321,1.57232704402516,3.77358490566038,3.45911949685535,0.314465408805031,0
"E00004717",183,15,8,3,12,4,5,6,14,9,49,29,9,7,10,2,1,35.448087431694,35,8.19672131147541,4.37158469945355,1.63934426229508,6.55737704918033,2.18579234972678,2.73224043715847,3.27868852459016,7.65027322404372,4.91803278688525,26.775956284153,15.8469945355191,4.91803278688525,3.82513661202186,5.46448087431694,1.09289617486339,0.546448087431694
"E00004718",316,25,22,3,12,4,1,20,42,34,64,57,12,13,6,0,1,32.003164556962,29,7.91139240506329,6.9620253164557,0.949367088607595,3.79746835443038,1.26582278481013,0.316455696202532,6.32911392405063,13.2911392405063,10.7594936708861,20.253164556962,18.0379746835443,3.79746835443038,4.11392405063291,1.89873417721519,0,0.316455696202532
"E00004719",423,31,20,12,27,6,7,14,59,35,79,74,10,16,20,11,2,34.2505910165485,30,7.32860520094563,4.72813238770686,2.83687943262411,6.38297872340426,1.41843971631206,1.6548463356974,3.3096926713948,13.9479905437352,8.274231678487,18.6761229314421,17.4940898345154,2.36406619385343,3.78250591016548,4.72813238770686,2.60047281323877,0.472813238770686
"E00004720",232,14,7,5,13,3,5,4,13,14,53,64,11,10,9,4,3,39.1293103448276,41,6.03448275862069,3.01724137931034,2.1551724137931,5.60344827586207,1.29310344827586,2.1551724137931,1.72413793103448,5.60344827586207,6.03448275862069,22.8448275862069,27.5862068965517,4.74137931034483,4.31034482758621,3.87931034482759,1.72413793103448,1.29310344827586
"E00004721",338,23,10,6,17,4,11,11,65,33,68,50,10,15,13,0,2,32.3550295857988,27,6.80473372781065,2.9585798816568,1.77514792899408,5.02958579881657,1.18343195266272,3.25443786982249,3.25443786982249,19.2307692307692,9.76331360946746,20.1183431952663,14.792899408284,2.9585798816568,4.43786982248521,3.84615384615385,0,0.591715976331361
"E00004722",294,16,21,10,23,6,6,10,30,16,68,53,9,11,11,4,0,33.1666666666667,31,5.4421768707483,7.14285714285714,3.40136054421769,7.82312925170068,2.04081632653061,2.04081632653061,3.40136054421769,10.2040816326531,5.4421768707483,23.1292517006803,18.0272108843537,3.06122448979592,3.74149659863946,3.74149659863946,1.36054421768707,0
"E00004723",264,19,13,5,11,2,8,10,41,27,35,43,9,21,19,0,1,35.4886363636364,28.5,7.1969696969697,4.92424242424242,1.89393939393939,4.16666666666667,0.757575757575758,3.03030303030303,3.78787878787879,15.530303030303,10.2272727272727,13.2575757575758,16.2878787878788,3.40909090909091,7.95454545454545,7.1969696969697,0,0.378787878787879
"E00004724",324,25,12,10,21,4,5,11,56,43,86,32,9,6,4,0,0,28.3734567901235,27,7.71604938271605,3.7037037037037,3.08641975308642,6.48148148148148,1.23456790123457,1.54320987654321,3.39506172839506,17.2839506172839,13.2716049382716,26.5432098765432,9.87654320987654,2.77777777777778,1.85185185185185,1.23456790123457,0,0
"E00004725",403,35,23,25,39,0,17,13,35,27,79,53,13,18,16,10,0,31.424317617866,26,8.6848635235732,5.70719602977668,6.20347394540943,9.67741935483871,0,4.21836228287841,3.2258064516129,8.6848635235732,6.69975186104218,19.6029776674938,13.151364764268,3.2258064516129,4.46650124069479,3.97022332506203,2.48138957816377,0
"E00004726",234,13,3,6,5,4,2,5,28,16,37,57,12,17,17,11,1,42.8376068376068,43.5,5.55555555555556,1.28205128205128,2.56410256410256,2.13675213675214,1.70940170940171,0.854700854700855,2.13675213675214,11.965811965812,6.83760683760684,15.8119658119658,24.3589743589744,5.12820512820513,7.26495726495727,7.26495726495727,4.7008547008547,0.427350427350427
"E00004727",322,19,14,8,25,5,6,8,58,27,73,43,9,15,10,2,0,31.6366459627329,27,5.90062111801242,4.34782608695652,2.48447204968944,7.7639751552795,1.5527950310559,1.86335403726708,2.48447204968944,18.0124223602484,8.38509316770186,22.6708074534161,13.3540372670807,2.79503105590062,4.6583850931677,3.1055900621118,0.62111801242236,0
"E00004728",563,44,41,22,43,4,11,20,74,54,121,83,13,18,11,4,0,29.5150976909414,27,7.81527531083481,7.28241563055062,3.90763765541741,7.63765541740675,0.710479573712256,1.9538188277087,3.55239786856128,13.1438721136767,9.59147424511545,21.4920071047957,14.7424511545293,2.30905861456483,3.19715808170515,1.9538188277087,0.710479573712256,0
"E00004729",256,26,14,11,16,5,7,6,28,16,62,39,3,10,12,1,0,31.109375,29,10.15625,5.46875,4.296875,6.25,1.953125,2.734375,2.34375,10.9375,6.25,24.21875,15.234375,1.171875,3.90625,4.6875,0.390625,0
"E00004730",160,11,3,2,14,1,5,7,10,6,33,32,9,8,18,1,0,39.38125,39,6.875,1.875,1.25,8.75,0.625,3.125,4.375,6.25,3.75,20.625,20,5.625,5,11.25,0.625,0
"E00004731",323,16,7,9,14,2,5,10,45,45,99,44,9,12,5,0,1,32.6315789473684,30,4.95356037151703,2.1671826625387,2.78637770897833,4.3343653250774,0.619195046439629,1.54798761609907,3.09597523219814,13.9318885448916,13.9318885448916,30.6501547987616,13.6222910216718,2.78637770897833,3.71517027863777,1.54798761609907,0,0.309597523219814
"E00004732",417,29,16,8,43,11,9,11,56,35,85,66,14,15,13,6,0,32.6954436450839,28,6.95443645083933,3.83693045563549,1.91846522781775,10.3117505995204,2.6378896882494,2.15827338129496,2.6378896882494,13.4292565947242,8.39328537170264,20.3836930455636,15.8273381294964,3.35731414868106,3.59712230215827,3.11750599520384,1.43884892086331,0
"E00004733",246,14,14,3,6,2,3,1,19,34,97,33,7,11,2,0,0,32.9593495934959,32,5.69105691056911,5.69105691056911,1.21951219512195,2.4390243902439,0.813008130081301,1.21951219512195,0.40650406504065,7.72357723577236,13.8211382113821,39.4308943089431,13.4146341463415,2.84552845528455,4.47154471544715,0.813008130081301,0,0
"E00004734",343,26,17,9,25,3,15,12,42,34,77,45,7,16,12,2,1,31.4752186588921,28,7.5801749271137,4.95626822157434,2.62390670553936,7.28862973760933,0.87463556851312,4.3731778425656,3.49854227405248,12.2448979591837,9.91253644314869,22.4489795918367,13.1195335276968,2.04081632653061,4.66472303206997,3.49854227405248,0.583090379008746,0.291545189504373
"E00004735",274,25,12,6,15,3,7,14,17,14,57,64,16,13,8,1,2,35.2700729927007,36,9.12408759124088,4.37956204379562,2.18978102189781,5.47445255474453,1.09489051094891,2.55474452554745,5.10948905109489,6.2043795620438,5.10948905109489,20.8029197080292,23.3576642335766,5.83941605839416,4.74452554744525,2.91970802919708,0.364963503649635,0.72992700729927
"E00004736",257,7,1,1,3,2,1,5,52,52,74,27,11,12,8,1,0,35.1750972762646,30,2.72373540856031,0.389105058365759,0.389105058365759,1.16731517509728,0.778210116731518,0.389105058365759,1.94552529182879,20.2334630350195,20.2334630350195,28.7937743190661,10.5058365758755,4.28015564202335,4.66926070038911,3.11284046692607,0.389105058365759,0
"E00004738",261,17,5,3,10,1,2,1,33,31,75,42,20,11,10,0,0,36.1724137931034,33,6.51340996168582,1.91570881226054,1.14942528735632,3.83141762452107,0.383141762452107,0.766283524904214,0.383141762452107,12.6436781609195,11.8773946360153,28.735632183908,16.0919540229885,7.66283524904215,4.21455938697318,3.83141762452107,0,0
"E00004739",274,25,3,2,6,1,1,3,36,69,84,23,8,8,5,0,0,30.9051094890511,29,9.12408759124088,1.09489051094891,0.72992700729927,2.18978102189781,0.364963503649635,0.364963503649635,1.09489051094891,13.1386861313869,25.1824817518248,30.6569343065693,8.39416058394161,2.91970802919708,2.91970802919708,1.82481751824817,0,0
"E00004740",306,25,21,8,30,3,6,8,48,23,71,41,10,9,3,0,0,28.483660130719,25,8.16993464052288,6.86274509803922,2.61437908496732,9.80392156862745,0.980392156862745,1.96078431372549,2.61437908496732,15.6862745098039,7.51633986928105,23.202614379085,13.3986928104575,3.26797385620915,2.94117647058824,0.980392156862745,0,0
"E00004741",315,20,8,2,22,2,3,8,44,43,79,39,6,21,13,4,1,34.431746031746,30,6.34920634920635,2.53968253968254,0.634920634920635,6.98412698412698,0.634920634920635,0.952380952380952,2.53968253968254,13.968253968254,13.6507936507937,25.0793650793651,12.3809523809524,1.9047619047619,6.66666666666667,4.12698412698413,1.26984126984127,0.317460317460317
"E00004742",459,52,10,5,16,1,4,8,39,32,199,53,9,22,9,0,0,31.4139433551198,31,11.3289760348584,2.17864923747277,1.08932461873638,3.48583877995643,0.217864923747277,0.871459694989107,1.74291938997821,8.49673202614379,6.97167755991285,43.3551198257081,11.5468409586057,1.96078431372549,4.79302832244009,1.96078431372549,0,0
"E00004743",396,14,12,11,17,3,5,18,98,36,60,55,9,21,30,6,1,35.290404040404,27,3.53535353535354,3.03030303030303,2.77777777777778,4.29292929292929,0.757575757575758,1.26262626262626,4.54545454545455,24.7474747474747,9.09090909090909,15.1515151515152,13.8888888888889,2.27272727272727,5.3030303030303,7.57575757575758,1.51515151515152,0.252525252525253
"E00004744",331,16,4,5,13,5,7,22,61,29,62,47,13,31,15,1,0,35.8549848942598,30,4.83383685800604,1.20845921450151,1.51057401812689,3.92749244712991,1.51057401812689,2.11480362537764,6.64652567975831,18.429003021148,8.76132930513595,18.7311178247734,14.1993957703927,3.92749244712991,9.36555891238671,4.53172205438066,0.302114803625378,0
"E00004745",286,23,9,1,9,4,3,9,37,30,45,59,7,15,25,6,4,38.9615384615385,37,8.04195804195804,3.14685314685315,0.34965034965035,3.14685314685315,1.3986013986014,1.04895104895105,3.14685314685315,12.9370629370629,10.4895104895105,15.7342657342657,20.6293706293706,2.44755244755245,5.24475524475525,8.74125874125874,2.0979020979021,1.3986013986014
"E00004746",314,18,17,12,14,3,7,5,29,31,68,55,13,22,11,6,3,36.4458598726115,34.5,5.73248407643312,5.4140127388535,3.82165605095541,4.45859872611465,0.955414012738854,2.22929936305732,1.59235668789809,9.23566878980892,9.87261146496815,21.656050955414,17.515923566879,4.14012738853503,7.00636942675159,3.5031847133758,1.91082802547771,0.955414012738854
"E00004747",330,22,8,5,24,3,11,12,55,33,60,47,14,19,11,3,3,33.9272727272727,28,6.66666666666667,2.42424242424242,1.51515151515152,7.27272727272727,0.909090909090909,3.33333333333333,3.63636363636364,16.6666666666667,10,18.1818181818182,14.2424242424242,4.24242424242424,5.75757575757576,3.33333333333333,0.909090909090909,0.909090909090909
"E00004748",344,23,9,8,19,6,5,11,56,50,71,47,12,12,14,1,0,32.3459302325581,28,6.68604651162791,2.61627906976744,2.32558139534884,5.52325581395349,1.74418604651163,1.45348837209302,3.19767441860465,16.2790697674419,14.5348837209302,20.6395348837209,13.6627906976744,3.48837209302326,3.48837209302326,4.06976744186047,0.290697674418605,0
"E00004749",528,26,18,9,49,9,14,9,116,41,101,73,14,21,21,4,3,32.2689393939394,26,4.92424242424242,3.40909090909091,1.70454545454545,9.28030303030303,1.70454545454545,2.65151515151515,1.70454545454545,21.969696969697,7.76515151515152,19.1287878787879,13.8257575757576,2.65151515151515,3.97727272727273,3.97727272727273,0.757575757575758,0.568181818181818
"E00004750",447,6,9,11,20,7,6,40,109,67,89,62,4,9,4,4,0,29.9351230425056,25,1.34228187919463,2.01342281879195,2.46085011185682,4.47427293064877,1.56599552572707,1.34228187919463,8.94854586129754,24.3847874720358,14.9888143176734,19.910514541387,13.8702460850112,0.894854586129754,2.01342281879195,0.894854586129754,0.894854586129754,0
"E00004751",240,8,6,1,8,2,2,3,27,23,36,34,20,41,19,8,2,46.4375,47,3.33333333333333,2.5,0.416666666666667,3.33333333333333,0.833333333333333,0.833333333333333,1.25,11.25,9.58333333333333,15,14.1666666666667,8.33333333333333,17.0833333333333,7.91666666666667,3.33333333333333,0.833333333333333
"E00004752",331,25,6,7,25,11,8,5,32,21,80,64,10,25,11,1,0,35.3383685800604,34,7.55287009063444,1.81268882175227,2.11480362537764,7.55287009063444,3.32326283987915,2.41691842900302,1.51057401812689,9.66767371601208,6.34441087613293,24.1691842900302,19.3353474320242,3.02114803625378,7.55287009063444,3.32326283987915,0.302114803625378,0
"E00004753",308,18,10,5,17,1,8,9,58,38,59,37,7,30,8,1,2,33.7305194805195,28,5.84415584415584,3.24675324675325,1.62337662337662,5.51948051948052,0.324675324675325,2.5974025974026,2.92207792207792,18.8311688311688,12.3376623376623,19.1558441558442,12.012987012987,2.27272727272727,9.74025974025974,2.5974025974026,0.324675324675325,0.649350649350649
"E00004754",302,10,9,5,12,4,4,11,65,50,67,39,7,8,8,2,1,31.8245033112583,27.5,3.3112582781457,2.98013245033113,1.65562913907285,3.97350993377483,1.32450331125828,1.32450331125828,3.64238410596026,21.523178807947,16.5562913907285,22.1854304635762,12.9139072847682,2.31788079470199,2.64900662251656,2.64900662251656,0.662251655629139,0.33112582781457
"E00004755",260,19,8,4,16,3,6,7,45,21,45,38,7,18,19,2,2,36.1615384615385,30.5,7.30769230769231,3.07692307692308,1.53846153846154,6.15384615384615,1.15384615384615,2.30769230769231,2.69230769230769,17.3076923076923,8.07692307692308,17.3076923076923,14.6153846153846,2.69230769230769,6.92307692307692,7.30769230769231,0.769230769230769,0.769230769230769
"E00004756",259,31,13,4,7,2,3,5,37,30,62,40,7,4,13,0,1,31.7644787644788,28,11.969111969112,5.01930501930502,1.54440154440154,2.7027027027027,0.772200772200772,1.15830115830116,1.93050193050193,14.2857142857143,11.5830115830116,23.9382239382239,15.4440154440154,2.7027027027027,1.54440154440154,5.01930501930502,0,0.386100386100386
"E00004757",334,36,22,19,28,4,11,10,27,15,75,39,12,12,15,7,2,31.3173652694611,28,10.7784431137725,6.58682634730539,5.68862275449102,8.38323353293413,1.19760479041916,3.2934131736527,2.9940119760479,8.08383233532934,4.49101796407186,22.4550898203593,11.6766467065868,3.59281437125748,3.59281437125748,4.49101796407186,2.09580838323353,0.598802395209581
"E00004758",232,25,20,12,17,4,3,12,23,15,56,28,7,6,2,2,0,27.3706896551724,24.5,10.7758620689655,8.62068965517241,5.17241379310345,7.32758620689655,1.72413793103448,1.29310344827586,5.17241379310345,9.91379310344828,6.46551724137931,24.1379310344828,12.0689655172414,3.01724137931034,2.58620689655172,0.862068965517241,0.862068965517241,0
"E00004759",233,21,9,7,11,1,6,11,18,24,47,44,11,9,10,2,2,34.9184549356223,32,9.01287553648069,3.86266094420601,3.00429184549356,4.72103004291846,0.429184549356223,2.57510729613734,4.72103004291846,7.72532188841202,10.3004291845494,20.1716738197425,18.8841201716738,4.72103004291846,3.86266094420601,4.29184549356223,0.858369098712446,0.858369098712446
"E00004760",195,18,9,6,12,2,4,3,15,19,38,31,7,16,12,2,1,36.0461538461538,33,9.23076923076923,4.61538461538462,3.07692307692308,6.15384615384615,1.02564102564103,2.05128205128205,1.53846153846154,7.69230769230769,9.74358974358974,19.4871794871795,15.8974358974359,3.58974358974359,8.2051282051282,6.15384615384615,1.02564102564103,0.512820512820513
"E00004761",358,45,17,9,47,5,9,4,12,15,109,49,14,12,8,3,0,30.2932960893855,34,12.5698324022346,4.74860335195531,2.51396648044693,13.1284916201117,1.39664804469274,2.51396648044693,1.11731843575419,3.35195530726257,4.18994413407821,30.4469273743017,13.6871508379888,3.91061452513966,3.35195530726257,2.23463687150838,0.837988826815642,0
