"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E01000925",1563,115,56,63,137,19,43,49,139,127,329,245,60,92,69,15,5,7.3576455534229,3.5828534868842,4.03071017274472,8.76519513755598,1.21561100447857,2.75111964171465,3.13499680102367,8.89315419065899,8.12539987204095,21.0492642354447,15.6749840051184,3.83877159309021,5.88611644273832,4.41458733205374,0.959692898272553,0.319897632757518
"E01000926",1791,91,39,34,69,21,23,30,182,280,673,198,40,64,33,10,4,5.08096035734227,2.17755443886097,1.89838079285315,3.85259631490787,1.17252931323283,1.28419877163596,1.6750418760469,10.1619207146845,15.6337241764377,37.5767727526521,11.0552763819095,2.23338916806253,3.57342266890006,1.84254606365159,0.558347292015634,0.223338916806254
"E01000927",1738,107,50,23,56,6,18,26,178,246,509,263,73,106,64,6,7,6.15650172612198,2.87686996547756,1.32336018411968,3.22209436133487,0.345224395857307,1.03567318757192,1.49597238204833,10.2416570771001,14.1542002301496,29.2865362485616,15.132336018412,4.20023014959724,6.09896432681243,3.68239355581128,0.345224395857307,0.402761795166859
"E01000928",1681,105,53,35,98,13,35,28,95,168,431,313,80,114,76,19,18,6.24628197501487,3.15288518738846,2.08209399167162,5.82986317668055,0.773349196906603,2.08209399167162,1.6656751933373,5.65139797739441,9.9940511600238,25.639500297442,18.6198691255205,4.75907198096371,6.78167757287329,4.52111838191553,1.13027959547888,1.07079119571684
"E01000929",1675,134,82,45,123,31,44,36,107,137,397,285,78,104,48,17,7,8,4.8955223880597,2.6865671641791,7.34328358208955,1.85074626865672,2.62686567164179,2.14925373134328,6.38805970149254,8.17910447761194,23.7014925373134,17.0149253731343,4.65671641791045,6.2089552238806,2.86567164179104,1.01492537313433,0.417910447761194
"E01000930",1910,126,60,40,77,21,17,29,132,252,456,253,125,151,111,45,15,6.59685863874346,3.1413612565445,2.09424083769634,4.03141361256545,1.09947643979058,0.890052356020942,1.51832460732984,6.91099476439791,13.1937172774869,23.8743455497382,13.2460732984293,6.54450261780105,7.90575916230366,5.81151832460733,2.35602094240838,0.785340314136126
"E01000931",1910,133,66,31,78,13,45,34,145,265,554,276,82,93,77,16,2,6.96335078534031,3.45549738219895,1.62303664921466,4.08376963350785,0.680628272251309,2.35602094240838,1.78010471204188,7.59162303664921,13.8743455497382,29.0052356020942,14.4502617801047,4.29319371727749,4.86910994764398,4.03141361256545,0.837696335078534,0.104712041884817
"E01000932",1838,92,28,15,26,7,17,15,136,384,639,234,96,84,54,8,3,5.00544069640914,1.5233949945593,0.816104461371056,1.4145810663765,0.380848748639826,0.924918389553863,0.816104461371056,7.3993471164309,20.892274211099,34.766050054407,12.7312295973885,5.22306855277476,4.57018498367791,2.9379760609358,0.43525571273123,0.163220892274211
"E01000933",1671,77,33,15,42,12,17,15,140,279,544,230,94,95,52,18,8,4.60801915020946,1.97486535008977,0.897666068222621,2.51346499102334,0.718132854578097,1.01735487731897,0.897666068222621,8.37821663674447,16.6965888689408,32.5553560742071,13.7642130460802,5.62537402752843,5.6852184320766,3.11190903650509,1.07719928186715,0.478755236385398
"E01000934",1619,113,68,36,75,17,26,35,115,160,413,255,68,106,88,25,19,6.97961704756022,4.20012353304509,2.22359481161211,4.63248919085855,1.05003088326127,1.6059295861643,2.16182828906733,7.10315009264978,9.88264360716492,25.5095738109944,15.7504632489191,4.20012353304509,6.54725138974676,5.4354539839407,1.54416306361952,1.17356392835083
"E01000935",1415,116,89,56,97,10,27,13,84,130,400,236,53,57,38,8,1,8.19787985865724,6.28975265017668,3.95759717314488,6.85512367491166,0.706713780918728,1.90812720848057,0.918727915194346,5.93639575971731,9.18727915194346,28.2685512367491,16.678445229682,3.74558303886926,4.02826855123675,2.68551236749117,0.565371024734982,0.0706713780918728
"E01000936",1839,86,88,32,96,12,53,198,317,248,359,175,64,55,40,9,7,4.67645459488853,4.78520935290919,1.74007612833061,5.22022838499184,0.65252854812398,2.88200108754758,10.7667210440457,17.2376291462752,13.4855899945623,19.5214790647091,9.51604132680805,3.48015225666123,2.99075584556824,2.17509516041327,0.489396411092985,0.380641653072322
"E01000937",1504,66,40,14,19,4,14,233,355,216,295,128,38,43,27,8,4,4.38829787234043,2.65957446808511,0.930851063829787,1.26329787234043,0.265957446808511,0.930851063829787,15.4920212765957,23.6037234042553,14.3617021276596,19.6143617021277,8.51063829787234,2.52659574468085,2.85904255319149,1.79521276595745,0.531914893617021,0.265957446808511
"E01000938",1752,119,100,72,68,3,18,68,326,264,389,196,42,51,30,4,2,6.79223744292237,5.70776255707763,4.10958904109589,3.88127853881279,0.171232876712329,1.02739726027397,3.88127853881279,18.6073059360731,15.0684931506849,22.203196347032,11.1872146118721,2.3972602739726,2.91095890410959,1.71232876712329,0.228310502283105,0.114155251141553
"E01000939",1223,68,62,41,83,22,24,56,209,91,246,161,44,66,31,15,4,5.56009811937858,5.06950122649223,3.35241210139002,6.78659035159444,1.7988552739166,1.96238757154538,4.57890433360589,17.0891251022077,7.44071954210957,20.1144726083401,13.1643499591169,3.5977105478332,5.3965658217498,2.53475061324612,1.22649223221586,0.327064595257563
"E01000940",1130,74,31,18,63,5,20,30,130,147,293,141,47,67,47,12,5,6.54867256637168,2.74336283185841,1.5929203539823,5.57522123893805,0.442477876106195,1.76991150442478,2.65486725663717,11.5044247787611,13.0088495575221,25.929203539823,12.4778761061947,4.15929203539823,5.92920353982301,4.15929203539823,1.06194690265487,0.442477876106195
"E01000941",1230,77,45,27,72,9,31,14,115,113,298,243,56,63,47,13,7,6.26016260162602,3.65853658536585,2.19512195121951,5.85365853658537,0.731707317073171,2.52032520325203,1.13821138211382,9.34959349593496,9.1869918699187,24.2276422764228,19.7560975609756,4.55284552845528,5.1219512195122,3.82113821138211,1.05691056910569,0.569105691056911
"E01000942",2111,41,17,14,29,4,7,571,585,205,302,173,48,66,46,1,2,1.94220748460445,0.805305542396968,0.663192799621033,1.37375651350071,0.189483657034581,0.331596399810516,27.0487920416864,27.7119848413074,9.71103742302227,14.3060161061108,8.19516816674562,2.27380388441497,3.12648034107058,2.17906205589768,0.0473709142586452,0.0947418285172904
"E01000943",1054,30,15,9,37,6,9,36,194,146,299,149,46,44,29,3,2,2.84629981024668,1.42314990512334,0.853889943074004,3.51043643263757,0.569259962049336,0.853889943074004,3.41555977229602,18.4060721062619,13.8519924098672,28.3681214421252,14.1366223908918,4.36432637571157,4.17457305502846,2.75142314990512,0.284629981024668,0.189753320683112
"E01000944",1899,74,61,40,85,12,36,127,635,136,288,222,54,54,47,19,9,3.89678778304371,3.21221695629279,2.10637177461822,4.47604002106372,0.631911532385466,1.8957345971564,6.68773038441285,33.4386519220642,7.16166403370195,15.1658767772512,11.6903633491311,2.8436018957346,2.8436018957346,2.47498683517641,1.00052659294365,0.4739336492891
"E01000945",1821,94,59,45,56,14,11,252,443,194,336,172,36,65,37,7,0,5.16199890170236,3.23997803404723,2.47116968698517,3.07523338824822,0.768808347062054,0.604063701263042,13.838550247117,24.3272926963207,10.6534870950027,18.4514003294893,9.44535969247666,1.97693574958814,3.56946732564525,2.03185063152114,0.384404173531027,0
"E01000946",1516,76,32,26,71,9,25,48,167,161,398,220,79,101,73,23,7,5.0131926121372,2.11081794195251,1.71503957783641,4.68337730870712,0.593667546174142,1.6490765171504,3.16622691292876,11.0158311345646,10.6200527704485,26.2532981530343,14.5118733509235,5.21108179419525,6.6622691292876,4.81530343007916,1.51715039577836,0.461741424802111
"E01000947",1954,63,37,19,59,11,30,55,337,273,599,291,61,69,38,8,4,3.22415557830092,1.8935516888434,0.972364380757421,3.01944728761515,0.562947799385875,1.5353121801433,2.81473899692938,17.2466734902764,13.971340839304,30.6550665301945,14.89252814739,3.12180143295803,3.53121801432958,1.94472876151484,0.409416581371546,0.204708290685773
"E01000948",1736,85,47,32,75,9,19,29,124,218,471,303,79,137,82,11,15,4.8963133640553,2.7073732718894,1.84331797235023,4.32027649769585,0.518433179723502,1.09447004608295,1.6705069124424,7.14285714285714,12.5576036866359,27.13133640553,17.4539170506912,4.55069124423963,7.89170506912442,4.72350230414747,0.633640552995392,0.864055299539171
"E01000949",1633,107,72,31,85,16,39,40,157,127,395,309,57,77,77,30,14,6.5523576240049,4.40906307409675,1.89834660134721,5.20514390691978,0.979791794243723,2.38824249846908,2.44947948560931,9.61420698101653,7.77709736680955,24.1886099203919,18.9222290263319,3.49050826699326,4.71524800979792,4.71524800979792,1.83710961420698,0.857317819963258
"E01000950",1431,102,80,35,92,22,26,48,200,121,300,248,43,55,49,6,4,7.12788259958071,5.59049615653389,2.44584206848358,6.42907058001398,1.53738644304682,1.81691125087351,3.35429769392034,13.9762403913347,8.45562543675751,20.9643605870021,17.3305380852551,3.00489168413697,3.84346610761705,3.42417889587701,0.419287211740042,0.279524807826695
"E01000951",1538,107,63,41,88,21,34,39,264,141,305,209,40,74,78,23,11,6.95708712613784,4.0962288686606,2.66579973992198,5.72171651495449,1.36540962288687,2.21066319895969,2.53576072821847,17.1651495448635,9.16775032509753,19.8309492847854,13.5890767230169,2.60078023407022,4.81144343302991,5.07152145643693,1.49544863459038,0.715214564369311
"E01000952",1729,98,51,30,119,28,40,41,316,171,352,251,45,102,67,10,8,5.66801619433198,2.94968189705032,1.73510699826489,6.88259109311741,1.61943319838057,2.31347599768652,2.37131289762869,18.2764603817235,9.89010989010989,20.3585887796414,14.5170618854829,2.60266049739734,5.89936379410064,3.87507229612493,0.578368999421631,0.462695199537305
"E01000953",1643,103,63,31,81,16,42,55,214,157,333,249,70,136,75,14,4,6.26902008520998,3.83444917833232,1.88679245283019,4.93000608642727,0.973828362751065,2.55629945222155,3.34753499695679,13.0249543517955,9.55569080949483,20.2678027997565,15.1552038953135,4.26049908703591,8.27754108338405,4.56482045039562,0.852099817407182,0.243457090687766
"E01000954",1656,166,96,73,114,13,44,54,155,130,357,235,57,65,68,23,6,10.024154589372,5.79710144927536,4.40821256038647,6.88405797101449,0.785024154589372,2.65700483091787,3.26086956521739,9.35990338164251,7.85024154589372,21.5579710144928,14.1908212560386,3.44202898550725,3.92512077294686,4.10628019323672,1.38888888888889,0.36231884057971
"E01000955",1595,118,53,36,113,22,35,69,231,91,329,254,63,69,87,20,5,7.39811912225705,3.32288401253919,2.25705329153605,7.0846394984326,1.37931034482759,2.19435736677116,4.32601880877743,14.4827586206897,5.70532915360502,20.6269592476489,15.9247648902821,3.94984326018809,4.32601880877743,5.45454545454545,1.25391849529781,0.313479623824451
"E01000956",1532,104,74,49,103,15,27,49,233,169,379,202,40,51,30,6,1,6.78851174934726,4.83028720626632,3.19843342036554,6.72323759791123,0.97911227154047,1.76240208877285,3.19843342036554,15.2088772845953,11.0313315926893,24.7389033942559,13.1853785900783,2.61096605744125,3.3289817232376,1.95822454308094,0.391644908616188,0.0652741514360313
"E01000957",1729,117,51,23,83,20,23,35,213,235,472,255,76,70,46,8,2,6.76691729323308,2.94968189705032,1.33024869866975,4.80046269519954,1.15673799884326,1.33024869866975,2.02429149797571,12.3192596876807,13.5916714864083,27.299016772701,14.7484094852516,4.3956043956044,4.04858299595142,2.6604973973395,0.462695199537305,0.115673799884326
"E01000958",2264,139,73,39,129,21,37,148,362,269,625,271,40,68,33,9,1,6.13957597173145,3.2243816254417,1.7226148409894,5.69787985865724,0.92756183745583,1.63427561837456,6.53710247349823,15.9893992932862,11.8816254416961,27.6060070671378,11.969964664311,1.76678445229682,3.00353356890459,1.45759717314488,0.397526501766784,0.0441696113074205
"E01000959",1670,100,55,37,83,19,31,55,275,180,304,263,55,89,91,22,11,5.98802395209581,3.2934131736527,2.21556886227545,4.97005988023952,1.1377245508982,1.8562874251497,3.2934131736527,16.4670658682635,10.7784431137725,18.2035928143713,15.748502994012,3.2934131736527,5.32934131736527,5.44910179640719,1.31736526946108,0.658682634730539
"E01000960",1774,123,51,35,77,14,19,20,132,244,576,217,72,100,69,14,11,6.93348365276212,2.87485907553551,1.97294250281849,4.34047350620068,0.789177001127396,1.07102593010147,1.12739571589628,7.44081172491545,13.7542277339346,32.4689966178128,12.2322435174746,4.05862457722661,5.6369785794814,3.88951521984216,0.789177001127396,0.620067643742954
"E01000961",1591,131,70,46,94,22,34,30,116,161,386,244,62,90,58,28,19,8.2338152105594,4.3997485857951,2.89126335637964,5.90823381521056,1.38277812696417,2.1370207416719,1.88560653676933,7.29101194217473,10.1194217473287,24.2614707730987,15.3362664990572,3.89692017598994,5.65681961030798,3.64550597108737,1.75989943431804,1.19421747328724
"E01000962",1592,122,27,21,35,11,5,13,96,289,622,206,53,46,30,11,5,7.66331658291457,1.69597989949749,1.31909547738693,2.19849246231156,0.690954773869347,0.314070351758794,0.816582914572864,6.03015075376884,18.1532663316583,39.070351758794,12.9396984924623,3.32914572864322,2.8894472361809,1.88442211055276,0.690954773869347,0.314070351758794
"E01000963",1923,128,49,35,74,11,29,33,117,224,527,292,75,119,108,57,45,6.65626625065003,2.54810192407696,1.82007280291212,3.84815392615705,0.572022880915237,1.5080603224129,1.71606864274571,6.08424336973479,11.6484659386375,27.4050962038482,15.1846073842954,3.90015600624025,6.1882475299012,5.61622464898596,2.96411856474259,2.34009360374415
"E01000964",1577,101,52,27,66,22,25,17,75,189,493,272,70,79,50,24,15,6.40456563094483,3.29740012682308,1.71211160431198,4.1851616994293,1.39505389980977,1.5852885225111,1.07799619530755,4.75586556753329,11.9847812301839,31.2618896639188,17.2479391249207,4.43880786303107,5.00951173113507,3.17057704502219,1.52187698161065,0.951173113506658
"E01000965",1522,97,40,14,47,9,25,17,97,279,498,206,53,68,48,16,8,6.37319316688568,2.6281208935611,0.919842312746386,3.0880420499343,0.591327201051248,1.64257555847569,1.11695137976347,6.37319316688568,18.3311432325887,32.7201051248357,13.5348226018397,3.48226018396846,4.46780551905388,3.15374507227332,1.05124835742444,0.525624178712221
"E01000966",1512,106,31,16,53,10,15,9,79,222,535,219,76,82,47,10,2,7.01058201058201,2.05026455026455,1.05820105820106,3.50529100529101,0.661375661375661,0.992063492063492,0.595238095238095,5.22486772486772,14.6825396825397,35.3835978835979,14.484126984127,5.02645502645503,5.42328042328042,3.10846560846561,0.661375661375661,0.132275132275132
"E01000967",1409,91,45,33,70,21,27,18,64,102,342,293,69,116,79,19,20,6.45848119233499,3.19375443577005,2.34208658623137,4.9680624556423,1.49041873669269,1.91625266146203,1.27750177430802,4.54222853087296,7.23917672107878,24.2725337118524,20.7948899929028,4.89709013484741,8.23278921220724,5.60681334279631,1.34847409510291,1.4194464158978
"E01000968",1505,87,19,14,40,9,6,9,88,307,528,183,71,83,40,8,13,5.78073089700997,1.2624584717608,0.930232558139535,2.6578073089701,0.598006644518272,0.398671096345515,0.598006644518272,5.84717607973422,20.3986710963455,35.0830564784053,12.1594684385382,4.71760797342193,5.51495016611296,2.6578073089701,0.53156146179402,0.863787375415282
"E01000969",2032,120,32,21,62,6,25,12,127,372,779,237,79,89,47,15,9,5.90551181102362,1.5748031496063,1.03346456692913,3.0511811023622,0.295275590551181,1.23031496062992,0.590551181102362,6.25,18.3070866141732,38.3366141732283,11.6633858267717,3.88779527559055,4.37992125984252,2.31299212598425,0.738188976377953,0.442913385826772
"E01000970",1444,40,16,11,12,3,6,8,98,350,622,132,45,70,19,6,6,2.77008310249307,1.10803324099723,0.761772853185596,0.831024930747922,0.207756232686981,0.415512465373961,0.554016620498615,6.78670360110803,24.2382271468144,43.0747922437673,9.14127423822715,3.11634349030471,4.84764542936288,1.31578947368421,0.415512465373961,0.415512465373961
"E01000971",1478,126,45,24,39,7,17,11,80,193,517,208,65,86,42,14,4,8.52503382949932,3.0446549391069,1.62381596752368,2.63870094722598,0.47361299052774,1.15020297699594,0.74424898511502,5.4127198917456,13.0581867388363,34.979702300406,14.0730717185386,4.3978349120433,5.81867388362652,2.84167794316644,0.94722598105548,0.27063599458728
"E01000972",2009,110,62,43,95,23,43,56,158,271,570,309,82,122,51,9,5,5.47536087605774,3.086112493778,2.14036834245894,4.72872075659532,1.14484818317571,2.14036834245894,2.78745644599303,7.86460925833748,13.4892981582877,28.3723245395719,15.3807864609258,4.08163265306122,6.07267297162768,2.53857640617223,0.447984071677451,0.248880039820806
"E01000973",1885,90,42,24,61,14,28,36,150,408,620,222,64,85,31,5,5,4.77453580901857,2.22811671087533,1.27320954907162,3.23607427055703,0.742705570291777,1.48541114058355,1.90981432360743,7.95755968169761,21.6445623342175,32.8912466843501,11.7771883289125,3.39522546419098,4.50928381962865,1.64456233421751,0.26525198938992,0.26525198938992
"E01000974",1707,88,39,22,58,9,48,44,153,288,509,241,56,75,61,12,4,5.15524311657879,2.28471001757469,1.2888107791447,3.39777387229057,0.527240773286467,2.81195079086116,2.5776215582894,8.96309314586995,16.871704745167,29.8183948447569,14.1183362624487,3.28060925600469,4.39367311072056,3.57352079671939,0.70298769771529,0.234329232571763
