UID,Price,Date,Street,District,Region,Postcode,oseast1m,osnrth1m
594470,925000,04/10/2015 0:00,LYNDHURST GARDENS,CAMDEN,GREATER LONDON,NW35NS,526817,185101
594677,925000,02/17/2015 0:00,KIDDERPORE AVENUE,CAMDEN,GREATER LONDON,NW37SJ,525346,185722
595251,925000,06/23/2015 0:00,GAISFORD STREET,CAMDEN,GREATER LONDON,NW52EH,529245,184873
595488,925000,07/31/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BE,525337,185054
595578,925000,07/09/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61LL,525507,185245
595852,925000,11/30/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NS,525708,184528
912182,925000,07/30/2015 0:00,GOODGE STREET,CAMDEN,GREATER LONDON,W1T4LZ,529393,181681
927660,925000,08/07/2015 0:00,SANDLAND STREET,CAMDEN,GREATER LONDON,WC1R4PZ,530765,181733
595542,920000,02/27/2015 0:00,GONDAR GARDENS,CAMDEN,GREATER LONDON,NW61EZ,524696,185402
927589,920000,12/16/2015 0:00,TAVISTOCK PLACE,CAMDEN,GREATER LONDON,WC1H9SH,530054,182389
927700,920000,06/26/2015 0:00,CALTHORPE STREET,CAMDEN,GREATER LONDON,WC1X0JS,530836,182296
594595,917017,06/03/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36XT,526091,185829
594100,915000,06/03/2015 0:00,KEATS GROVE,CAMDEN,GREATER LONDON,NW32RL,527188,185678
594491,915000,12/24/2015 0:00,MARESFIELD GARDENS,CAMDEN,GREATER LONDON,NW35SL,526433,184722
595807,915000,09/01/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HA,526263,184266
595264,912750,05/18/2015 0:00,RAVELEY STREET,CAMDEN,GREATER LONDON,NW52HX,529191,185622
594661,912500,10/30/2015 0:00,REDINGTON ROAD,CAMDEN,GREATER LONDON,NW37QY,525830,185730
595942,911000,07/27/2015 0:00,GASCONY AVENUE,CAMDEN,GREATER LONDON,NW64ND,525303,184194
595818,910000,12/18/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HP,525964,184058
912192,910000,09/08/2015 0:00,WARREN STREET,CAMDEN,GREATER LONDON,W1T5LR,529168,182196
927448,905000,03/16/2015 0:00,GALEN PLACE,CAMDEN,GREATER LONDON,WC1A2JR,530255,181628
595417,902500,02/02/2015 0:00,GRAFTON ROAD,CAMDEN,GREATER LONDON,NW54BB,528515,184969
595517,900950,03/10/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61DP,525165,185762
593983,900000,01/07/2015 0:00,WILLOUGHBY ROAD,CAMDEN,GREATER LONDON,NW31SA,526709,185684
594181,900000,03/20/2015 0:00,ADAMSON ROAD,CAMDEN,GREATER LONDON,NW33HR,526866,184472
594299,900000,08/03/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34LD,527056,184865
594477,900000,09/25/2015 0:00,THURLOW ROAD,CAMDEN,GREATER LONDON,NW35PL,526679,185398
594510,900000,05/12/2015 0:00,MULBERRY CLOSE,CAMDEN,GREATER LONDON,NW35UP,526698,185578
595396,900000,01/09/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53LW,528876,184684
595499,900000,09/22/2015 0:00,HOLMDALE ROAD,CAMDEN,GREATER LONDON,NW61BL,525223,185155
595573,900000,12/18/2015 0:00,LYNCROFT GARDENS,CAMDEN,GREATER LONDON,NW61JX,525426,185367
595715,900000,05/14/2015 0:00,MAYGROVE ROAD,CAMDEN,GREATER LONDON,NW62EG,525046,184795
595821,900000,09/28/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HR,526070,184105
595871,900000,10/19/2015 0:00,BROADHURST GARDENS,CAMDEN,GREATER LONDON,NW63QT,526150,184651
595880,900000,04/02/2015 0:00,CLEVE ROAD,CAMDEN,GREATER LONDON,NW63RL,525505,184340
592108,899950,04/01/2015 0:00,KINGS TERRACE,CAMDEN,GREATER LONDON,NW10JR,529124,183579
927597,898500,02/10/2015 0:00,GUILFORD STREET,CAMDEN,GREATER LONDON,WC1N1DF,530328,182115
593973,896000,09/25/2015 0:00,CARLINGFORD ROAD,CAMDEN,GREATER LONDON,NW31RX,526811,185758
594081,896000,03/26/2015 0:00,BYRON MEWS,CAMDEN,GREATER LONDON,NW32NQ,527473,185507
284574,895000,07/21/2015 0:00,HATTON PLACE,CAMDEN,GREATER LONDON,EC1N8RU,531357,181964
592620,895000,05/07/2015 0:00,EUSTON ROAD,CAMDEN,GREATER LONDON,NW13AD,529157,182243
592952,895000,05/22/2015 0:00,GLOUCESTER AVENUE,CAMDEN,GREATER LONDON,NW18JD,528274,184047
594417,895000,01/16/2015 0:00,DALEHAM GARDENS,CAMDEN,GREATER LONDON,NW35DA,526719,184867
594484,895000,01/21/2015 0:00,WEDDERBURN ROAD,CAMDEN,GREATER LONDON,NW35QJ,526934,185246
595191,895000,05/28/2015 0:00,LISSENDEN GARDENS,CAMDEN,GREATER LONDON,NW51NA,528358,185803
595255,895000,12/18/2015 0:00,FORTESS GROVE,CAMDEN,GREATER LONDON,NW52HD,529039,185383
592910,892000,06/17/2015 0:00,ALBERT TERRACE,CAMDEN,GREATER LONDON,NW17SU,528082,183733
594007,890000,10/13/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW32AY,527623,184882
927829,887500,03/30/2015 0:00,GRAPE STREET,CAMDEN,GREATER LONDON,WC2H8DY,530134,181383
592100,885000,01/30/2015 0:00,CAROL STREET,CAMDEN,GREATER LONDON,NW10HU,529096,183903
592628,885000,03/06/2015 0:00,BROCK STREET,CAMDEN,GREATER LONDON,NW13DS,529186,182430
594539,885000,04/24/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36DL,525762,185330
595557,882500,12/17/2015 0:00,LYMINGTON ROAD,CAMDEN,GREATER LONDON,NW61HY,525632,184904
594614,880000,06/03/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37BB,525443,185493
595368,880000,02/19/2015 0:00,RYLAND ROAD,CAMDEN,GREATER LONDON,NW53EH,528636,184806
595979,880000,08/10/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64TG,526212,184072
927626,880000,08/21/2015 0:00,JOHNS MEWS,CAMDEN,GREATER LONDON,WC1N2NS,530819,181993
595372,877000,01/16/2015 0:00,GRAFTON ROAD,CAMDEN,GREATER LONDON,NW53EL,528592,184897
592876,875000,06/30/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17HP,528877,183758
593078,875000,04/24/2015 0:00,ST PAULS CRESCENT,CAMDEN,GREATER LONDON,NW19XL,529822,184435
594103,875000,04/02/2015 0:00,SOUTH HILL PARK,CAMDEN,GREATER LONDON,NW32SB,527278,185719
594213,875000,06/30/2015 0:00,WINCHESTER ROAD,CAMDEN,GREATER LONDON,NW33NT,526878,184268
594461,875000,09/01/2015 0:00,LYNDHURST ROAD,CAMDEN,GREATER LONDON,NW35NL,526859,185343
594464,875000,09/01/2015 0:00,LYNDHURST ROAD,CAMDEN,GREATER LONDON,NW35NL,526859,185343
594502,875000,12/17/2015 0:00,PRINCE ARTHUR ROAD,CAMDEN,GREATER LONDON,NW35UA,526596,185559
594576,875000,12/23/2015 0:00,FROGNAL RISE,CAMDEN,GREATER LONDON,NW36PZ,526227,185918
594611,875000,05/21/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW37AJ,525139,186003
595252,875000,12/14/2015 0:00,GAISFORD STREET,CAMDEN,GREATER LONDON,NW52EH,529245,184873
927598,875000,09/11/2015 0:00,GUILFORD STREET,CAMDEN,GREATER LONDON,WC1N1DF,530328,182115
592666,872500,02/10/2015 0:00,CHESTER CLOSE SOUTH,CAMDEN,GREATER LONDON,NW14JG,528780,182657
595936,871500,12/22/2015 0:00,GASCONY AVENUE,CAMDEN,GREATER LONDON,NW64NA,525163,184129
592969,870000,06/05/2015 0:00,CHALCOT ROAD,CAMDEN,GREATER LONDON,NW18LP,528063,184002
594139,870000,03/25/2015 0:00,PARKHILL ROAD,CAMDEN,GREATER LONDON,NW32YD,527741,185110
595268,870000,03/31/2015 0:00,OSPRINGE ROAD,CAMDEN,GREATER LONDON,NW52JD,529318,185513
595897,870000,08/27/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64BG,526059,184003
515686,868800,11/20/2015 0:00,HIGHGATE WEST HILL,CAMDEN,GREATER LONDON,N66NP,528108,186662
515680,865000,06/01/2015 0:00,HOLLY TERRACE,CAMDEN,GREATER LONDON,N66LX,528103,187076
594648,865000,07/17/2015 0:00,PLATTS LANE,CAMDEN,GREATER LONDON,NW37NN,525263,186060
594302,862500,09/25/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34LH,527144,184828
284577,860000,07/17/2015 0:00,HATTON GARDEN,CAMDEN,GREATER LONDON,EC1N8YS,531340,181945
592919,860000,03/30/2015 0:00,REGENTS PARK ROAD,CAMDEN,GREATER LONDON,NW17TL,528374,183727
594178,860000,01/23/2015 0:00,ADAMSON ROAD,CAMDEN,GREATER LONDON,NW33HR,526866,184472
594258,860000,06/10/2015 0:00,BELSIZE PARK,CAMDEN,GREATER LONDON,NW34DU,526860,184865
595371,860000,12/14/2015 0:00,GRAFTON ROAD,CAMDEN,GREATER LONDON,NW53EL,528592,184897
595579,860000,08/13/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61LL,525507,185245
595580,860000,10/09/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61LL,525507,185245
595814,860000,06/03/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HB,526302,184424
595889,860000,11/10/2015 0:00,FAIRHAZEL GARDENS,CAMDEN,GREATER LONDON,NW63SR,525971,184583
597000,860000,09/03/2015 0:00,LOUDOUN ROAD,CAMDEN,GREATER LONDON,NW80RY,526444,183932
927832,860000,01/27/2015 0:00,MONMOUTH STREET,CAMDEN,GREATER LONDON,WC2H9HB,530052,181159
594505,859000,12/04/2015 0:00,ROSSLYN HILL,CAMDEN,GREATER LONDON,NW35UH,526791,185539
593033,855000,12/18/2015 0:00,ROCHESTER ROAD,CAMDEN,GREATER LONDON,NW19JJ,529080,184596
594551,855000,10/23/2015 0:00,FINCHLEY ROAD,CAMDEN,GREATER LONDON,NW36HT,526612,184282
927662,855000,04/10/2015 0:00,RED LION SQUARE,CAMDEN,GREATER LONDON,WC1R4RB,530583,181746
595335,850001,09/18/2015 0:00,COUNTESS ROAD,CAMDEN,GREATER LONDON,NW52XJ,529296,185442
592972,850000,09/15/2015 0:00,FARRIER STREET,CAMDEN,GREATER LONDON,NW18PA,528930,184383
592995,850000,08/07/2015 0:00,CHALCOT SQUARE,CAMDEN,GREATER LONDON,NW18YA,528060,184103
593054,850000,07/13/2015 0:00,KENTISH TOWN ROAD,CAMDEN,GREATER LONDON,NW19PU,528978,184337
593959,850000,03/06/2015 0:00,HAMPSTEAD HIGH STREET,CAMDEN,GREATER LONDON,NW31QA,526515,185693
594090,850000,09/04/2015 0:00,POND STREET,CAMDEN,GREATER LONDON,NW32PS,527318,185471
594232,850000,09/24/2015 0:00,KING HENRYS ROAD,CAMDEN,GREATER LONDON,NW33RP,527774,184253
594254,850000,03/20/2015 0:00,GLENMORE ROAD,CAMDEN,GREATER LONDON,NW34DA,527235,184897
594430,850000,11/24/2015 0:00,COLLEGE CRESCENT,CAMDEN,GREATER LONDON,NW35DR,526596,184482
595347,850000,02/19/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53AW,528796,184734
595876,850000,12/09/2015 0:00,CLEVE ROAD,CAMDEN,GREATER LONDON,NW63RH,525548,184339
597035,850000,03/18/2015 0:00,AVENUE ROAD,CAMDEN,GREATER LONDON,NW86HY,526785,184061
927530,850000,01/16/2015 0:00,DUKES ROAD,CAMDEN,GREATER LONDON,WC1H9AB,529894,182576
927600,850000,09/24/2015 0:00,GUILFORD STREET,CAMDEN,GREATER LONDON,WC1N1DF,530328,182115
927610,850000,01/19/2015 0:00,BRUNSWICK CENTRE,CAMDEN,GREATER LONDON,WC1N1NZ,530247,182327
927739,850000,12/18/2015 0:00,WICKLOW STREET,CAMDEN,GREATER LONDON,WC1X9JX,530733,182867
593948,849950,04/17/2015 0:00,WELL WALK,CAMDEN,GREATER LONDON,NW31LE,526630,185979
595219,848500,09/18/2015 0:00,EVANGELIST ROAD,CAMDEN,GREATER LONDON,NW51UA,528840,185530
594377,845000,09/01/2015 0:00,PRIMROSE GARDENS,CAMDEN,GREATER LONDON,NW34UJ,527479,184682
595884,845000,07/01/2015 0:00,COMPAYNE GARDENS,CAMDEN,GREATER LONDON,NW63RY,525868,184486
594387,841250,08/24/2015 0:00,BELSIZE GROVE,CAMDEN,GREATER LONDON,NW34UP,527359,184784
592861,841000,06/23/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17ER,529042,183409
594343,841000,08/07/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34RT,527555,184874
595741,840500,07/31/2015 0:00,DYNHAM ROAD,CAMDEN,GREATER LONDON,NW62NR,525278,184319
592101,840000,09/04/2015 0:00,CAMDEN STREET,CAMDEN,GREATER LONDON,NW10HX,529113,183970
594362,840000,07/29/2015 0:00,ETON ROAD,CAMDEN,GREATER LONDON,NW34SS,527736,184470
595754,840000,04/30/2015 0:00,KYLEMORE ROAD,CAMDEN,GREATER LONDON,NW62PT,525232,184479
595926,840000,09/16/2015 0:00,MESSINA AVENUE,CAMDEN,GREATER LONDON,NW64LG,525292,184246
594242,839950,12/03/2015 0:00,GLENILLA ROAD,CAMDEN,GREATER LONDON,NW34AJ,527095,184958
592117,835000,12/10/2015 0:00,ST PANCRAS WAY,CAMDEN,GREATER LONDON,NW10QX,529420,183984
594429,835000,07/31/2015 0:00,COLLEGE CRESCENT,CAMDEN,GREATER LONDON,NW35DP,526630,184429
595172,835000,03/20/2015 0:00,CROFTDOWN ROAD,CAMDEN,GREATER LONDON,NW51HA,528791,186384
595574,835000,04/23/2015 0:00,LYNCROFT GARDENS,CAMDEN,GREATER LONDON,NW61JY,525449,185426
596075,835000,09/11/2015 0:00,GREVILLE ROAD,CAMDEN,GREATER LONDON,NW65HU,525605,183486
927744,835000,09/01/2015 0:00,ACTON STREET,CAMDEN,GREATER LONDON,WC1X9NA,530770,182796
595572,833000,11/27/2015 0:00,LYNCROFT GARDENS,CAMDEN,GREATER LONDON,NW61JX,525426,185367
284576,832500,05/14/2015 0:00,ST CROSS STREET,CAMDEN,GREATER LONDON,EC1N8UN,531384,181916
595800,832000,10/09/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63EP,525827,184019
592835,830000,12/16/2015 0:00,OVAL ROAD,CAMDEN,GREATER LONDON,NW17BF,528512,183970
593988,830000,04/10/2015 0:00,DENNING ROAD,CAMDEN,GREATER LONDON,NW31ST,526827,185822
594140,830000,10/06/2015 0:00,PARKHILL ROAD,CAMDEN,GREATER LONDON,NW32YD,527741,185110
594335,830000,04/22/2015 0:00,ORNAN ROAD,CAMDEN,GREATER LONDON,NW34PX,527107,185217
594472,830000,05/01/2015 0:00,LYNDHURST ROAD,CAMDEN,GREATER LONDON,NW35PB,526672,185227
595146,830000,06/12/2015 0:00,HIGHGATE ROAD,CAMDEN,GREATER LONDON,NW51BE,528649,185854
595281,830000,06/22/2015 0:00,LADY MARGARET ROAD,CAMDEN,GREATER LONDON,NW52NP,529284,185581
595868,830000,06/04/2015 0:00,ABERDARE GARDENS,CAMDEN,GREATER LONDON,NW63QD,526119,184200
597018,830000,08/19/2015 0:00,AVENUE ROAD,CAMDEN,GREATER LONDON,NW86BU,527193,183681
595728,828701,05/13/2015 0:00,COTLEIGH ROAD,CAMDEN,GREATER LONDON,NW62NL,525339,184266
927480,825100,09/04/2015 0:00,RIDGMOUNT GARDENS,CAMDEN,GREATER LONDON,WC1E7AZ,529596,181992
592652,825000,01/09/2015 0:00,ALBANY STREET,CAMDEN,GREATER LONDON,NW14BT,528808,182567
594006,825000,07/31/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW32AY,527623,184882
594061,825000,01/16/2015 0:00,SAVERNAKE ROAD,CAMDEN,GREATER LONDON,NW32JU,528014,185689
595341,825000,12/23/2015 0:00,HOLMES ROAD,CAMDEN,GREATER LONDON,NW53AN,528792,185033
595842,825000,01/08/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NG,525623,184056
595937,825000,07/28/2015 0:00,GASCONY AVENUE,CAMDEN,GREATER LONDON,NW64NA,525163,184129
927548,825000,08/17/2015 0:00,TAVISTOCK SQUARE,CAMDEN,GREATER LONDON,WC1H9HE,529822,182403
927746,825000,09/24/2015 0:00,SWINTON STREET,CAMDEN,GREATER LONDON,WC1X9NL,530750,182815
594378,822500,07/20/2015 0:00,PRIMROSE GARDENS,CAMDEN,GREATER LONDON,NW34UJ,527479,184682
595354,820100,01/09/2015 0:00,ALMA STREET,CAMDEN,GREATER LONDON,NW53DH,528850,184866
593055,820000,12/04/2015 0:00,KENTISH TOWN ROAD,CAMDEN,GREATER LONDON,NW19PX,528987,184460
594434,820000,07/06/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW35EE,526694,184166
594493,820000,08/28/2015 0:00,MARESFIELD GARDENS,CAMDEN,GREATER LONDON,NW35SL,526433,184722
595144,820000,11/09/2015 0:00,HIGHGATE ROAD,CAMDEN,GREATER LONDON,NW51BE,528649,185854
595365,820000,04/10/2015 0:00,RYLAND ROAD,CAMDEN,GREATER LONDON,NW53EH,528636,184806
595826,820000,11/25/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HS,526158,184154
284567,815000,10/02/2015 0:00,HATTON WALL,CAMDEN,GREATER LONDON,EC1N8JJ,531255,181958
592873,815000,07/14/2015 0:00,ARLINGTON ROAD,CAMDEN,GREATER LONDON,NW17HP,528877,183758
594004,815000,06/26/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW32AT,527486,185007
594227,815000,06/10/2015 0:00,KING HENRYS ROAD,CAMDEN,GREATER LONDON,NW33QX,527336,184156
594490,815000,04/01/2015 0:00,NETHERHALL GARDENS,CAMDEN,GREATER LONDON,NW35RJ,526371,185235
595334,815000,02/27/2015 0:00,COUNTESS ROAD,CAMDEN,GREATER LONDON,NW52XH,529294,185472
597142,815000,03/20/2015 0:00,BROXWOOD WAY,CAMDEN,GREATER LONDON,NW87QJ,527471,183640
927757,815000,02/16/2015 0:00,NEWTON STREET,CAMDEN,GREATER LONDON,WC2B5EG,530421,181431
595481,814000,08/20/2015 0:00,DENNINGTON PARK ROAD,CAMDEN,GREATER LONDON,NW61BA,525409,185031
927837,812500,09/30/2015 0:00,EARLHAM STREET,CAMDEN,GREATER LONDON,WC2H9LN,530028,181067
595786,812000,04/17/2015 0:00,COMPAYNE GARDENS,CAMDEN,GREATER LONDON,NW63DH,526144,184610
927465,811000,11/20/2015 0:00,RUSSELL SQUARE,CAMDEN,GREATER LONDON,WC1B5ER,530050,182088
592070,810000,07/21/2015 0:00,GREENLAND ROAD,CAMDEN,GREATER LONDON,NW10AX,529058,183943
592841,810000,07/23/2015 0:00,OVAL ROAD,CAMDEN,GREATER LONDON,NW17BJ,528512,183970
594064,810000,03/06/2015 0:00,ESTELLE ROAD,CAMDEN,GREATER LONDON,NW32JY,528025,185607
594310,810000,03/11/2015 0:00,HOWITT ROAD,CAMDEN,GREATER LONDON,NW34LL,527305,185001
594337,810000,11/04/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34QR,527258,185151
594432,810000,07/15/2015 0:00,BUCKLAND CRESCENT,CAMDEN,GREATER LONDON,NW35DU,526699,184507
594433,810000,01/22/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW35EE,526694,184166
594513,810000,12/01/2015 0:00,FROGNAL,CAMDEN,GREATER LONDON,NW36AG,526272,185148
595896,810000,07/15/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64BG,526059,184003
597036,810000,07/03/2015 0:00,AVENUE ROAD,CAMDEN,GREATER LONDON,NW86HY,526785,184061
594426,809500,05/14/2015 0:00,COLLEGE CRESCENT,CAMDEN,GREATER LONDON,NW35DP,526630,184429
595898,801000,08/05/2015 0:00,BELSIZE ROAD,CAMDEN,GREATER LONDON,NW64BG,526059,184003
284561,800000,02/17/2015 0:00,HATTON GARDEN,CAMDEN,GREATER LONDON,EC1N8HP,531324,181979
593989,800000,08/28/2015 0:00,KEMPLAY ROAD,CAMDEN,GREATER LONDON,NW31SY,526776,185700
593994,800000,01/27/2015 0:00,WILLOW ROAD,CAMDEN,GREATER LONDON,NW31TL,526810,185872
594089,800000,06/18/2015 0:00,POND STREET,CAMDEN,GREATER LONDON,NW32PS,527318,185471
594112,800000,08/25/2015 0:00,SOUTH HILL PARK GARDENS,CAMDEN,GREATER LONDON,NW32TD,527418,185967
594220,800000,01/09/2015 0:00,ADELAIDE ROAD,CAMDEN,GREATER LONDON,NW33QB,527927,184362
594288,800000,08/10/2015 0:00,BELSIZE SQUARE,CAMDEN,GREATER LONDON,NW34HT,526963,184696
595353,800000,12/21/2015 0:00,ANGLERS LANE,CAMDEN,GREATER LONDON,NW53DD,528912,184830
595436,800000,05/22/2015 0:00,BAPTIST GARDENS,CAMDEN,GREATER LONDON,NW54ET,528034,184858
595541,800000,02/06/2015 0:00,GONDAR GARDENS,CAMDEN,GREATER LONDON,NW61EZ,524696,185402
595564,800000,10/01/2015 0:00,HONEYBOURNE ROAD,CAMDEN,GREATER LONDON,NW61JH,525591,185133
595669,800000,10/30/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61UT,525510,185104
595704,800000,04/27/2015 0:00,LOVERIDGE ROAD,CAMDEN,GREATER LONDON,NW62DT,524896,184689
595717,800000,07/10/2015 0:00,LINSTEAD STREET,CAMDEN,GREATER LONDON,NW62HA,525088,184515
595866,800000,11/16/2015 0:00,WOODCHURCH ROAD,CAMDEN,GREATER LONDON,NW63PN,525536,184262
515674,799999,10/30/2015 0:00,MILLFIELD LANE,CAMDEN,GREATER LONDON,N66JJ,528117,186450
592102,799950,05/21/2015 0:00,CAMDEN STREET,CAMDEN,GREATER LONDON,NW10HY,529156,183977
592602,795000,07/29/2015 0:00,CROWNDALE ROAD,CAMDEN,GREATER LONDON,NW11TN,529288,183385
594321,795000,03/18/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34NE,527438,184668
595511,795000,03/25/2015 0:00,FORTUNE GREEN ROAD,CAMDEN,GREATER LONDON,NW61DF,525084,185571
912178,793500,12/10/2015 0:00,FITZROY STREET,CAMDEN,GREATER LONDON,W1T4BP,529228,181981
594311,793000,01/30/2015 0:00,HOWITT ROAD,CAMDEN,GREATER LONDON,NW34LL,527305,185001
594184,792000,07/17/2015 0:00,ADAMSON ROAD,CAMDEN,GREATER LONDON,NW33HU,526824,184491
594358,791800,09/16/2015 0:00,HAVERSTOCK HILL,CAMDEN,GREATER LONDON,NW34SL,527837,184659
592074,790000,11/17/2015 0:00,PRATT STREET,CAMDEN,GREATER LONDON,NW10BJ,529167,183778
594463,790000,10/09/2015 0:00,LYNDHURST ROAD,CAMDEN,GREATER LONDON,NW35NL,526859,185343
595641,790000,05/27/2015 0:00,WEST END LANE,CAMDEN,GREATER LONDON,NW61RB,525468,185110
927743,790000,10/08/2015 0:00,ACTON STREET,CAMDEN,GREATER LONDON,WC1X9LX,530727,182748
592659,785000,05/26/2015 0:00,COLOSSEUM TERRACE,CAMDEN,GREATER LONDON,NW14EB,528814,182489
592859,785000,01/14/2015 0:00,MILLER STREET,CAMDEN,GREATER LONDON,NW17DN,529077,183482
592865,785000,05/20/2015 0:00,INVERNESS STREET,CAMDEN,GREATER LONDON,NW17HB,528745,183896
595159,785000,02/24/2015 0:00,CHETWYND ROAD,CAMDEN,GREATER LONDON,NW51DA,528900,186087
595806,785000,12/10/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HA,526263,184266
593418,781559,03/12/2015 0:00,FORDWYCH ROAD,CAMDEN,GREATER LONDON,NW23TG,524724,184845
592103,780000,02/27/2015 0:00,CAMDEN STREET,CAMDEN,GREATER LONDON,NW10HY,529156,183977
595414,780000,11/11/2015 0:00,LAMBLE STREET,CAMDEN,GREATER LONDON,NW54AT,528187,185438
595538,780000,04/13/2015 0:00,GONDAR GARDENS,CAMDEN,GREATER LONDON,NW61EU,524737,185394
595559,780000,03/13/2015 0:00,LYMINGTON ROAD,CAMDEN,GREATER LONDON,NW61HY,525632,184904
595681,780000,03/31/2015 0:00,HEMSTAL ROAD,CAMDEN,GREATER LONDON,NW62AJ,525209,184414
595700,780000,08/28/2015 0:00,LOVERIDGE ROAD,CAMDEN,GREATER LONDON,NW62DT,524896,184689
595720,780000,04/08/2015 0:00,KINGSGATE ROAD,CAMDEN,GREATER LONDON,NW62JG,525152,184329
595753,780000,07/24/2015 0:00,KYLEMORE ROAD,CAMDEN,GREATER LONDON,NW62PT,525232,184479
595758,780000,12/14/2015 0:00,ACOL ROAD,CAMDEN,GREATER LONDON,NW63AA,525577,184104
595850,780000,06/05/2015 0:00,PRIORY ROAD,CAMDEN,GREATER LONDON,NW63NS,525708,184528
595877,780000,01/30/2015 0:00,CLEVE ROAD,CAMDEN,GREATER LONDON,NW63RH,525548,184339
594168,778000,10/16/2015 0:00,ETON AVENUE,CAMDEN,GREATER LONDON,NW33EJ,527420,184566
592997,777000,09/11/2015 0:00,CHALCOT SQUARE,CAMDEN,GREATER LONDON,NW18YB,528009,184032
594351,775500,08/21/2015 0:00,STEELES ROAD,CAMDEN,GREATER LONDON,NW34SB,527636,184510
592597,775000,08/20/2015 0:00,CHARRINGTON STREET,CAMDEN,GREATER LONDON,NW11RD,529577,183388
592651,775000,06/26/2015 0:00,REDHILL STREET,CAMDEN,GREATER LONDON,NW14BG,528845,182918
592994,775000,01/29/2015 0:00,CHALCOT SQUARE,CAMDEN,GREATER LONDON,NW18YA,528060,184103
594241,775000,12/07/2015 0:00,TUDOR CLOSE,CAMDEN,GREATER LONDON,NW34AG,527151,184984
594376,775000,03/31/2015 0:00,PRIMROSE GARDENS,CAMDEN,GREATER LONDON,NW34UJ,527479,184682
595384,775000,04/30/2015 0:00,NEWBURY MEWS,CAMDEN,GREATER LONDON,NW53HP,528369,184659
595389,775000,05/26/2015 0:00,PRINCE OF WALES ROAD,CAMDEN,GREATER LONDON,NW53LN,528577,184740
595440,775000,11/13/2015 0:00,ST THOMAS'S GARDENS,CAMDEN,GREATER LONDON,NW54EX,528056,184915
595462,775000,05/29/2015 0:00,BASSETT STREET,CAMDEN,GREATER LONDON,NW54PG,528254,184914
595540,775000,04/16/2015 0:00,GONDAR GARDENS,CAMDEN,GREATER LONDON,NW61EW,524780,185191
595569,775000,09/23/2015 0:00,CANNON HILL,CAMDEN,GREATER LONDON,NW61JR,525521,185319
595808,775000,09/28/2015 0:00,GOLDHURST TERRACE,CAMDEN,GREATER LONDON,NW63HA,526263,184266
927619,775000,08/10/2015 0:00,JOHN STREET,CAMDEN,GREATER LONDON,WC1N2BG,530813,182069
927658,772500,10/29/2015 0:00,BEDFORD ROW,CAMDEN,GREATER LONDON,WC1R4LL,530815,181706
594323,770000,02/20/2015 0:00,BELSIZE PARK GARDENS,CAMDEN,GREATER LONDON,NW34NG,527481,184615
