"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E00004289",113,111,0,2,130,129,1,1,7,2,15,105,0,0,98.2300884955752,0,1.76991150442478,99.2307692307692,0.769230769230769,0.769230769230769,5.38461538461539,1.53846153846154,11.5384615384615,80.7692307692308,0,0
"E00004290",158,154,0,4,172,164,8,7,5,2,80,78,0,0,97.4683544303797,0,2.53164556962025,95.3488372093023,4.65116279069767,4.06976744186047,2.90697674418605,1.16279069767442,46.5116279069767,45.3488372093023,0,0
"E00004291",138,138,0,0,138,138,0,4,11,60,61,1,0,1,100,0,0,100,0,2.89855072463768,7.97101449275362,43.4782608695652,44.2028985507246,0.72463768115942,0,0.72463768115942
"E00004292",118,116,1,1,121,121,0,2,2,5,109,2,1,0,98.3050847457627,0.847457627118644,0.847457627118644,100,0,1.65289256198347,1.65289256198347,4.13223140495868,90.0826446280992,1.65289256198347,0.826446280991736,0
"E00004293",120,120,0,0,120,119,1,2,3,19,35,61,0,0,100,0,0,99.1666666666667,0.833333333333333,1.66666666666667,2.5,15.8333333333333,29.1666666666667,50.8333333333333,0,0
"E00004294",121,121,0,0,121,119,2,0,0,9,38,66,8,0,100,0,0,98.3471074380165,1.65289256198347,0,0,7.43801652892562,31.404958677686,54.5454545454545,6.61157024793388,0
"E00004295",208,207,1,0,209,175,34,26,34,6,114,28,1,0,99.5192307692308,0.480769230769231,0,83.7320574162679,16.2679425837321,12.4401913875598,16.2679425837321,2.87081339712919,54.5454545454545,13.3971291866029,0.478468899521531,0
"E00004296",138,138,0,0,138,133,5,4,24,24,39,46,0,1,100,0,0,96.3768115942029,3.6231884057971,2.89855072463768,17.3913043478261,17.3913043478261,28.2608695652174,33.3333333333333,0,0.72463768115942
"E00004297",154,152,0,2,172,154,18,6,13,4,70,70,9,0,98.7012987012987,0,1.2987012987013,89.5348837209302,10.4651162790698,3.48837209302326,7.55813953488372,2.32558139534884,40.6976744186046,40.6976744186046,5.23255813953488,0
"E00004298",103,102,0,1,113,112,1,15,45,5,3,45,0,0,99.0291262135922,0,0.970873786407767,99.1150442477876,0.884955752212389,13.2743362831858,39.8230088495575,4.42477876106195,2.65486725663717,39.8230088495575,0,0
"E00004299",137,137,0,0,137,135,2,2,1,61,12,61,0,0,100,0,0,98.5401459854015,1.45985401459854,1.45985401459854,0.72992700729927,44.5255474452555,8.75912408759124,44.5255474452555,0,0
"E00004300",121,118,1,2,128,111,17,8,39,3,16,62,0,0,97.5206611570248,0.826446280991736,1.65289256198347,86.71875,13.28125,6.25,30.46875,2.34375,12.5,48.4375,0,0
"E00004301",238,231,3,4,252,241,11,8,32,4,89,89,30,0,97.0588235294118,1.26050420168067,1.68067226890756,95.6349206349206,4.36507936507936,3.17460317460317,12.6984126984127,1.58730158730159,35.3174603174603,35.3174603174603,11.9047619047619,0
"E00004302",122,116,1,5,152,143,9,8,13,22,19,90,0,0,95.0819672131148,0.819672131147541,4.0983606557377,94.0789473684211,5.92105263157895,5.26315789473684,8.55263157894737,14.4736842105263,12.5,59.2105263157895,0,0
"E00004303",116,116,0,0,116,113,3,4,42,8,20,41,1,0,100,0,0,97.4137931034483,2.58620689655172,3.44827586206897,36.2068965517241,6.89655172413793,17.2413793103448,35.3448275862069,0.862068965517241,0
"E00004304",172,168,1,3,185,178,7,2,9,41,32,82,18,1,97.6744186046512,0.581395348837209,1.74418604651163,96.2162162162162,3.78378378378378,1.08108108108108,4.86486486486486,22.1621621621622,17.2972972972973,44.3243243243243,9.72972972972973,0.540540540540541
"E00004305",140,139,0,1,142,134,8,1,0,3,114,12,12,0,99.2857142857143,0,0.714285714285714,94.3661971830986,5.63380281690141,0.704225352112676,0,2.11267605633803,80.2816901408451,8.45070422535211,8.45070422535211,0
"E00004306",140,137,0,3,165,157,8,2,2,12,104,45,0,0,97.8571428571428,0,2.14285714285714,95.1515151515152,4.84848484848485,1.21212121212121,1.21212121212121,7.27272727272727,63.030303030303,27.2727272727273,0,0
"E00004307",152,150,2,0,154,150,4,2,9,86,5,52,0,0,98.6842105263158,1.31578947368421,0,97.4025974025974,2.5974025974026,1.2987012987013,5.84415584415584,55.8441558441558,3.24675324675325,33.7662337662338,0,0
"E00004308",123,121,1,1,126,123,3,5,1,21,22,77,0,0,98.3739837398374,0.813008130081301,0.813008130081301,97.6190476190476,2.38095238095238,3.96825396825397,0.793650793650794,16.6666666666667,17.4603174603175,61.1111111111111,0,0
"E00004309",112,110,0,2,120,115,5,0,8,45,32,35,0,0,98.2142857142857,0,1.78571428571429,95.8333333333333,4.16666666666667,0,6.66666666666667,37.5,26.6666666666667,29.1666666666667,0,0
"E00004310",130,130,0,0,130,128,2,0,1,2,99,28,0,0,100,0,0,98.4615384615385,1.53846153846154,0,0.769230769230769,1.53846153846154,76.1538461538461,21.5384615384615,0,0
"E00004311",102,102,0,0,102,99,3,6,46,3,4,42,1,0,100,0,0,97.0588235294118,2.94117647058824,5.88235294117647,45.0980392156863,2.94117647058824,3.92156862745098,41.1764705882353,0.980392156862745,0
"E00004312",139,133,0,6,160,150,10,0,3,24,24,109,0,0,95.6834532374101,0,4.31654676258993,93.75,6.25,0,1.875,15,15,68.125,0,0
"E00004313",135,135,0,0,135,131,4,0,1,1,128,5,0,0,100,0,0,97.037037037037,2.96296296296296,0,0.740740740740741,0.740740740740741,94.8148148148148,3.7037037037037,0,0
"E00004314",139,134,0,5,164,153,11,9,14,2,28,110,1,0,96.4028776978417,0,3.59712230215827,93.2926829268293,6.70731707317073,5.48780487804878,8.53658536585366,1.21951219512195,17.0731707317073,67.0731707317073,0.609756097560976,0
"E00004315",162,162,0,0,162,154,8,0,1,12,63,71,15,0,100,0,0,95.0617283950617,4.93827160493827,0,0.617283950617284,7.40740740740741,38.8888888888889,43.8271604938272,9.25925925925926,0
"E00004316",107,105,0,2,123,122,1,9,3,0,19,91,1,0,98.1308411214953,0,1.86915887850467,99.1869918699187,0.813008130081301,7.31707317073171,2.4390243902439,0,15.4471544715447,73.9837398373984,0.813008130081301,0
"E00004317",165,165,0,0,165,161,4,2,5,58,12,68,20,0,100,0,0,97.5757575757576,2.42424242424242,1.21212121212121,3.03030303030303,35.1515151515151,7.27272727272727,41.2121212121212,12.1212121212121,0
"E00004318",126,126,0,0,126,126,0,6,14,3,53,48,2,0,100,0,0,100,0,4.76190476190476,11.1111111111111,2.38095238095238,42.0634920634921,38.0952380952381,1.58730158730159,0
"E00004319",133,132,0,1,145,143,2,2,1,1,44,97,0,0,99.2481203007519,0,0.75187969924812,98.6206896551724,1.37931034482759,1.37931034482759,0.689655172413793,0.689655172413793,30.3448275862069,66.8965517241379,0,0
"E00004320",115,115,0,0,115,112,3,15,9,20,9,60,2,0,100,0,0,97.3913043478261,2.60869565217391,13.0434782608696,7.82608695652174,17.3913043478261,7.82608695652174,52.1739130434783,1.73913043478261,0
"E00004321",132,132,0,0,132,114,18,22,9,3,20,75,3,0,100,0,0,86.3636363636364,13.6363636363636,16.6666666666667,6.81818181818182,2.27272727272727,15.1515151515152,56.8181818181818,2.27272727272727,0
"E00004322",126,126,0,0,126,114,12,33,15,0,17,61,0,0,100,0,0,90.4761904761905,9.52380952380952,26.1904761904762,11.9047619047619,0,13.4920634920635,48.4126984126984,0,0
"E00004323",104,104,0,0,104,96,8,4,5,1,53,41,0,0,100,0,0,92.3076923076923,7.69230769230769,3.84615384615385,4.80769230769231,0.961538461538462,50.9615384615385,39.4230769230769,0,0
"E00004324",128,127,0,1,132,122,10,14,11,0,25,82,0,0,99.21875,0,0.78125,92.4242424242424,7.57575757575758,10.6060606060606,8.33333333333333,0,18.9393939393939,62.1212121212121,0,0
"E00004325",115,115,0,0,115,113,2,9,13,1,10,82,0,0,100,0,0,98.2608695652174,1.73913043478261,7.82608695652174,11.304347826087,0.869565217391304,8.69565217391304,71.304347826087,0,0
"E00004326",104,103,0,1,124,117,7,3,1,0,71,49,0,0,99.0384615384615,0,0.961538461538462,94.3548387096774,5.64516129032258,2.41935483870968,0.806451612903226,0,57.258064516129,39.5161290322581,0,0
"E00004327",146,146,0,0,146,140,6,3,9,10,30,94,0,0,100,0,0,95.8904109589041,4.10958904109589,2.05479452054794,6.16438356164384,6.84931506849315,20.5479452054795,64.3835616438356,0,0
"E00004328",97,95,0,2,104,95,9,3,3,2,73,23,0,0,97.9381443298969,0,2.06185567010309,91.3461538461538,8.65384615384615,2.88461538461538,2.88461538461538,1.92307692307692,70.1923076923077,22.1153846153846,0,0
"E00004329",137,137,0,0,137,124,13,3,5,0,52,77,0,0,100,0,0,90.5109489051095,9.48905109489051,2.18978102189781,3.64963503649635,0,37.956204379562,56.2043795620438,0,0
"E00004330",144,142,0,2,150,146,4,4,2,0,19,125,0,0,98.6111111111111,0,1.38888888888889,97.3333333333333,2.66666666666667,2.66666666666667,1.33333333333333,0,12.6666666666667,83.3333333333333,0,0
"E00004331",120,119,1,0,121,112,9,4,6,3,50,58,0,0,99.1666666666667,0.833333333333333,0,92.5619834710744,7.43801652892562,3.30578512396694,4.95867768595041,2.47933884297521,41.3223140495868,47.9338842975207,0,0
"E00004332",78,77,0,1,88,87,1,0,3,0,21,62,2,0,98.7179487179487,0,1.28205128205128,98.8636363636364,1.13636363636364,0,3.40909090909091,0,23.8636363636364,70.4545454545455,2.27272727272727,0
"E00004333",132,130,0,2,138,133,5,0,0,32,30,73,3,0,98.4848484848485,0,1.51515151515152,96.3768115942029,3.6231884057971,0,0,23.1884057971014,21.7391304347826,52.8985507246377,2.17391304347826,0
"E00004334",94,93,0,1,108,106,2,4,0,1,24,79,0,0,98.936170212766,0,1.06382978723404,98.1481481481482,1.85185185185185,3.7037037037037,0,0.925925925925926,22.2222222222222,73.1481481481482,0,0
"E00004335",136,133,0,3,150,145,5,4,18,41,20,45,22,0,97.7941176470588,0,2.20588235294118,96.6666666666667,3.33333333333333,2.66666666666667,12,27.3333333333333,13.3333333333333,30,14.6666666666667,0
"E00004336",183,182,0,1,186,175,11,0,4,1,103,59,19,0,99.4535519125683,0,0.546448087431694,94.0860215053764,5.91397849462366,0,2.1505376344086,0.537634408602151,55.3763440860215,31.7204301075269,10.2150537634409,0
"E00004337",122,122,0,0,122,114,8,8,1,1,55,55,2,0,100,0,0,93.4426229508197,6.55737704918033,6.55737704918033,0.819672131147541,0.819672131147541,45.0819672131148,45.0819672131148,1.63934426229508,0
"E00004338",116,116,0,0,116,112,4,7,3,2,25,79,0,0,100,0,0,96.551724137931,3.44827586206897,6.03448275862069,2.58620689655172,1.72413793103448,21.551724137931,68.1034482758621,0,0
"E00004339",119,119,0,0,119,112,7,4,1,3,81,25,5,0,100,0,0,94.1176470588235,5.88235294117647,3.36134453781513,0.840336134453782,2.52100840336134,68.0672268907563,21.0084033613445,4.20168067226891,0
"E00004340",107,105,0,2,113,95,18,2,1,0,83,20,7,0,98.1308411214953,0,1.86915887850467,84.070796460177,15.929203539823,1.76991150442478,0.884955752212389,0,73.4513274336283,17.6991150442478,6.19469026548673,0
"E00004341",97,94,0,3,140,132,8,0,2,1,10,127,0,0,96.9072164948454,0,3.09278350515464,94.2857142857143,5.71428571428571,0,1.42857142857143,0.714285714285714,7.14285714285714,90.7142857142857,0,0
"E00004342",97,96,1,0,98,94,4,3,1,0,30,63,1,0,98.9690721649485,1.03092783505155,0,95.9183673469388,4.08163265306122,3.06122448979592,1.02040816326531,0,30.6122448979592,64.2857142857143,1.02040816326531,0
"E00004343",119,118,0,1,122,120,2,1,4,0,44,72,1,0,99.1596638655462,0,0.840336134453782,98.3606557377049,1.63934426229508,0.819672131147541,3.27868852459016,0,36.0655737704918,59.0163934426229,0.819672131147541,0
"E00004344",119,117,1,1,122,118,4,1,2,3,89,19,8,0,98.3193277310924,0.840336134453782,0.840336134453782,96.7213114754098,3.27868852459016,0.819672131147541,1.63934426229508,2.45901639344262,72.9508196721311,15.5737704918033,6.55737704918033,0
"E00004345",129,129,0,0,129,121,8,47,8,2,47,25,0,0,100,0,0,93.7984496124031,6.2015503875969,36.4341085271318,6.2015503875969,1.55038759689922,36.4341085271318,19.3798449612403,0,0
"E00004346",103,103,0,0,103,94,9,14,31,2,34,22,0,0,100,0,0,91.2621359223301,8.7378640776699,13.5922330097087,30.0970873786408,1.94174757281553,33.0097087378641,21.3592233009709,0,0
"E00004347",96,95,0,1,103,97,6,4,34,1,6,58,0,0,98.9583333333333,0,1.04166666666667,94.1747572815534,5.8252427184466,3.88349514563107,33.0097087378641,0.970873786407767,5.8252427184466,56.3106796116505,0,0
"E00004348",129,126,1,2,140,131,9,4,26,8,34,68,0,0,97.6744186046512,0.775193798449612,1.55038759689922,93.5714285714286,6.42857142857143,2.85714285714286,18.5714285714286,5.71428571428571,24.2857142857143,48.5714285714286,0,0
"E00004349",128,127,1,0,129,117,12,16,30,9,16,58,0,0,99.21875,0.78125,0,90.6976744186046,9.30232558139535,12.4031007751938,23.2558139534884,6.97674418604651,12.4031007751938,44.9612403100775,0,0
"E00004350",139,139,0,0,139,125,14,8,8,5,102,16,0,0,100,0,0,89.9280575539568,10.0719424460432,5.75539568345324,5.75539568345324,3.59712230215827,73.3812949640288,11.5107913669065,0,0
"E00004351",146,146,0,0,146,131,15,8,20,38,61,17,2,0,100,0,0,89.7260273972603,10.2739726027397,5.47945205479452,13.6986301369863,26.027397260274,41.7808219178082,11.6438356164384,1.36986301369863,0
"E00004352",131,131,0,0,131,118,13,19,23,0,9,80,0,0,100,0,0,90.0763358778626,9.9236641221374,14.5038167938931,17.5572519083969,0,6.87022900763359,61.0687022900763,0,0
"E00004353",144,143,1,0,145,137,8,0,1,0,135,9,0,0,99.3055555555556,0.694444444444444,0,94.4827586206897,5.51724137931035,0,0.689655172413793,0,93.1034482758621,6.20689655172414,0,0
"E00004354",114,114,0,0,114,108,6,20,6,3,24,61,0,0,100,0,0,94.7368421052632,5.26315789473684,17.5438596491228,5.26315789473684,2.63157894736842,21.0526315789474,53.5087719298246,0,0
"E00004355",129,129,0,0,129,122,7,8,7,2,57,47,8,0,100,0,0,94.5736434108527,5.42635658914729,6.2015503875969,5.42635658914729,1.55038759689922,44.1860465116279,36.4341085271318,6.2015503875969,0
"E00004356",129,129,0,0,129,121,8,21,15,0,25,68,0,0,100,0,0,93.7984496124031,6.2015503875969,16.2790697674419,11.6279069767442,0,19.3798449612403,52.7131782945737,0,0
"E00004357",132,132,0,0,132,118,14,16,13,4,10,89,0,0,100,0,0,89.3939393939394,10.6060606060606,12.1212121212121,9.84848484848485,3.03030303030303,7.57575757575758,67.4242424242424,0,0
"E00004358",123,123,0,0,123,114,9,15,9,9,55,35,0,0,100,0,0,92.6829268292683,7.31707317073171,12.1951219512195,7.31707317073171,7.31707317073171,44.7154471544715,28.4552845528455,0,0
"E00004359",131,131,0,0,131,121,10,30,24,7,8,62,0,0,100,0,0,92.3664122137405,7.63358778625954,22.9007633587786,18.3206106870229,5.34351145038168,6.10687022900763,47.3282442748092,0,0
"E00004360",129,129,0,0,129,118,11,8,5,2,26,88,0,0,100,0,0,91.4728682170543,8.52713178294574,6.2015503875969,3.87596899224806,1.55038759689922,20.1550387596899,68.2170542635659,0,0
"E00004361",108,107,0,1,112,99,13,15,8,27,19,41,2,0,99.0740740740741,0,0.925925925925926,88.3928571428571,11.6071428571429,13.3928571428571,7.14285714285714,24.1071428571429,16.9642857142857,36.6071428571429,1.78571428571429,0
"E00004362",128,128,0,0,128,127,1,2,4,16,104,1,1,0,100,0,0,99.21875,0.78125,1.5625,3.125,12.5,81.25,0.78125,0.78125,0
"E00004363",155,154,1,0,156,153,3,0,0,1,153,2,0,0,99.3548387096774,0.645161290322581,0,98.0769230769231,1.92307692307692,0,0,0.641025641025641,98.0769230769231,1.28205128205128,0,0
"E00004364",226,225,0,1,230,225,5,5,3,13,165,44,0,0,99.5575221238938,0,0.442477876106195,97.8260869565217,2.17391304347826,2.17391304347826,1.30434782608696,5.65217391304348,71.7391304347826,19.1304347826087,0,0
"E00004365",149,149,0,0,149,139,10,0,3,26,41,63,16,0,100,0,0,93.2885906040269,6.71140939597315,0,2.01342281879195,17.4496644295302,27.5167785234899,42.2818791946309,10.738255033557,0
"E00004366",163,162,0,1,165,165,0,1,0,1,161,2,0,0,99.3865030674847,0,0.613496932515337,100,0,0.606060606060606,0,0.606060606060606,97.5757575757576,1.21212121212121,0,0
"E00004367",147,146,0,1,149,148,1,0,0,1,144,4,0,0,99.3197278911565,0,0.680272108843537,99.3288590604027,0.671140939597315,0,0,0.671140939597315,96.6442953020134,2.68456375838926,0,0
"E00004368",179,177,0,2,185,175,10,2,31,5,57,90,0,0,98.8826815642458,0,1.11731843575419,94.5945945945946,5.40540540540541,1.08108108108108,16.7567567567568,2.7027027027027,30.8108108108108,48.6486486486487,0,0
"E00004369",125,125,0,0,125,123,2,0,1,2,117,5,0,0,100,0,0,98.4,1.6,0,0.8,1.6,93.6,4,0,0
"E00004370",118,118,0,0,118,117,1,7,9,29,70,2,1,0,100,0,0,99.1525423728814,0.847457627118644,5.93220338983051,7.6271186440678,24.5762711864407,59.3220338983051,1.69491525423729,0.847457627118644,0
"E00004371",103,103,0,0,103,103,0,0,0,0,101,2,0,0,100,0,0,100,0,0,0,0,98.0582524271845,1.94174757281553,0,0
"E00004372",109,109,0,0,109,109,0,0,3,14,91,1,0,0,100,0,0,100,0,0,2.75229357798165,12.8440366972477,83.4862385321101,0.917431192660551,0,0
"E00004373",146,145,1,0,147,146,1,0,0,0,145,0,2,0,99.3150684931507,0.684931506849315,0,99.3197278911565,0.680272108843537,0,0,0,98.6394557823129,0,1.36054421768707,0
"E00004374",97,97,0,0,97,97,0,1,0,0,94,2,0,0,100,0,0,100,0,1.03092783505155,0,0,96.9072164948454,2.06185567010309,0,0
"E00004375",119,118,0,1,123,119,4,4,7,18,36,58,0,0,99.1596638655462,0,0.840336134453782,96.7479674796748,3.2520325203252,3.2520325203252,5.69105691056911,14.6341463414634,29.2682926829268,47.1544715447154,0,0
"E00004376",175,174,1,0,176,176,0,6,9,45,81,33,2,0,99.4285714285714,0.571428571428571,0,100,0,3.40909090909091,5.11363636363636,25.5681818181818,46.0227272727273,18.75,1.13636363636364,0
"E00004377",97,97,0,0,97,95,2,1,0,0,94,2,0,0,100,0,0,97.9381443298969,2.06185567010309,1.03092783505155,0,0,96.9072164948454,2.06185567010309,0,0
"E00004378",143,143,0,0,143,137,6,3,10,25,30,71,4,0,100,0,0,95.8041958041958,4.1958041958042,2.0979020979021,6.99300699300699,17.4825174825175,20.979020979021,49.6503496503497,2.7972027972028,0
"E00004379",139,138,1,0,140,135,5,1,14,9,28,88,0,0,99.2805755395683,0.719424460431655,0,96.4285714285714,3.57142857142857,0.714285714285714,10,6.42857142857143,20,62.8571428571429,0,0
"E00004380",155,155,0,0,155,152,3,0,0,8,124,12,11,0,100,0,0,98.0645161290323,1.93548387096774,0,0,5.16129032258065,80,7.74193548387097,7.09677419354839,0
"E00004381",117,116,0,1,120,117,3,0,9,10,12,89,0,0,99.1452991452991,0,0.854700854700855,97.5,2.5,0,7.5,8.33333333333333,10,74.1666666666667,0,0
"E00004382",115,111,0,4,145,139,6,0,8,29,6,102,0,0,96.5217391304348,0,3.47826086956522,95.8620689655172,4.13793103448276,0,5.51724137931035,20,4.13793103448276,70.3448275862069,0,0
"E00004383",98,97,0,1,105,103,2,0,3,31,21,50,0,0,98.9795918367347,0,1.02040816326531,98.0952380952381,1.9047619047619,0,2.85714285714286,29.5238095238095,20,47.6190476190476,0,0
"E00004384",112,110,1,1,116,101,15,2,11,11,24,68,0,0,98.2142857142857,0.892857142857143,0.892857142857143,87.0689655172414,12.9310344827586,1.72413793103448,9.48275862068965,9.48275862068965,20.6896551724138,58.6206896551724,0,0
"E00004385",91,89,1,1,94,91,3,0,8,21,5,60,0,0,97.8021978021978,1.0989010989011,1.0989010989011,96.8085106382979,3.19148936170213,0,8.51063829787234,22.3404255319149,5.31914893617021,63.8297872340426,0,0
"E00004386",100,99,0,1,104,101,3,1,7,28,5,62,1,0,99,0,1,97.1153846153846,2.88461538461538,0.961538461538462,6.73076923076923,26.9230769230769,4.80769230769231,59.6153846153846,0.961538461538462,0
"E00004387",92,92,0,0,92,89,3,1,2,27,21,41,0,0,100,0,0,96.7391304347826,3.26086956521739,1.08695652173913,2.17391304347826,29.3478260869565,22.8260869565217,44.5652173913043,0,0
"E00004388",101,101,0,0,101,99,2,0,1,34,13,53,0,0,100,0,0,98.019801980198,1.98019801980198,0,0.99009900990099,33.6633663366337,12.8712871287129,52.4752475247525,0,0
"E00004389",109,107,2,0,111,108,3,1,7,33,8,58,4,0,98.1651376146789,1.8348623853211,0,97.2972972972973,2.7027027027027,0.900900900900901,6.30630630630631,29.7297297297297,7.20720720720721,52.2522522522522,3.6036036036036,0
"E00004390",117,117,0,0,117,113,4,1,6,30,42,35,3,0,100,0,0,96.5811965811966,3.41880341880342,0.854700854700855,5.12820512820513,25.6410256410256,35.8974358974359,29.9145299145299,2.56410256410256,0
"E00004391",131,130,0,1,134,128,6,3,1,53,6,71,0,0,99.236641221374,0,0.763358778625954,95.5223880597015,4.47761194029851,2.23880597014925,0.746268656716418,39.5522388059701,4.47761194029851,52.9850746268657,0,0
"E00004392",97,97,0,0,97,95,2,2,20,62,2,7,4,0,100,0,0,97.9381443298969,2.06185567010309,2.06185567010309,20.6185567010309,63.9175257731959,2.06185567010309,7.21649484536082,4.12371134020619,0
"E00004393",116,116,0,0,116,113,3,2,10,12,91,0,1,0,100,0,0,97.4137931034483,2.58620689655172,1.72413793103448,8.62068965517241,10.3448275862069,78.448275862069,0,0.862068965517241,0
"E00004394",99,99,0,0,99,94,5,1,0,6,62,30,0,0,100,0,0,94.9494949494949,5.05050505050505,1.01010101010101,0,6.06060606060606,62.6262626262626,30.3030303030303,0,0
"E00004395",127,125,0,2,135,133,2,2,3,31,15,84,0,0,98.4251968503937,0,1.5748031496063,98.5185185185185,1.48148148148148,1.48148148148148,2.22222222222222,22.962962962963,11.1111111111111,62.2222222222222,0,0
"E00004396",127,126,0,1,132,131,1,3,5,4,89,31,0,0,99.2125984251969,0,0.78740157480315,99.2424242424242,0.757575757575758,2.27272727272727,3.78787878787879,3.03030303030303,67.4242424242424,23.4848484848485,0,0
"E00004397",107,107,0,0,107,106,1,2,11,15,77,1,1,0,100,0,0,99.0654205607477,0.934579439252336,1.86915887850467,10.2803738317757,14.018691588785,71.9626168224299,0.934579439252336,0.934579439252336,0
"E00004398",96,94,0,2,100,99,1,0,0,8,50,42,0,0,97.9166666666667,0,2.08333333333333,99,1,0,0,8,50,42,0,0
"E00004399",133,133,0,0,133,131,2,1,1,5,124,2,0,0,100,0,0,98.4962406015038,1.50375939849624,0.75187969924812,0.75187969924812,3.7593984962406,93.2330827067669,1.50375939849624,0,0
"E00004400",175,172,0,3,183,180,3,0,0,3,179,1,0,0,98.2857142857143,0,1.71428571428571,98.3606557377049,1.63934426229508,0,0,1.63934426229508,97.8142076502732,0.546448087431694,0,0
"E00004401",129,128,0,1,135,128,7,1,18,45,24,47,0,0,99.2248062015504,0,0.775193798449612,94.8148148148148,5.18518518518519,0.740740740740741,13.3333333333333,33.3333333333333,17.7777777777778,34.8148148148148,0,0
"E00004402",137,137,0,0,137,127,10,6,8,11,11,101,0,0,100,0,0,92.7007299270073,7.2992700729927,4.37956204379562,5.83941605839416,8.02919708029197,8.02919708029197,73.7226277372263,0,0
"E00004403",130,130,0,0,130,128,2,21,20,22,48,18,1,0,100,0,0,98.4615384615385,1.53846153846154,16.1538461538462,15.3846153846154,16.9230769230769,36.9230769230769,13.8461538461538,0.769230769230769,0
"E00004404",125,125,0,0,125,116,9,13,12,10,62,27,1,0,100,0,0,92.8,7.2,10.4,9.6,8,49.6,21.6,0.8,0
"E00004405",149,149,0,0,149,128,21,13,28,52,23,25,8,0,100,0,0,85.9060402684564,14.0939597315436,8.7248322147651,18.7919463087248,34.8993288590604,15.4362416107383,16.7785234899329,5.36912751677852,0
"E00004406",131,131,0,0,131,117,14,7,7,26,28,57,1,5,100,0,0,89.3129770992366,10.6870229007634,5.34351145038168,5.34351145038168,19.8473282442748,21.3740458015267,43.5114503816794,0.763358778625954,3.81679389312977
"E00004407",126,126,0,0,126,118,8,10,31,15,58,11,1,0,100,0,0,93.6507936507936,6.34920634920635,7.93650793650794,24.6031746031746,11.9047619047619,46.031746031746,8.73015873015873,0.793650793650794,0
"E00004408",113,113,0,0,113,106,7,13,37,13,8,42,0,0,100,0,0,93.8053097345133,6.19469026548673,11.5044247787611,32.7433628318584,11.5044247787611,7.07964601769912,37.1681415929204,0,0
"E00004409",113,112,1,0,114,108,6,3,5,20,76,7,3,0,99.1150442477876,0.884955752212389,0,94.7368421052632,5.26315789473684,2.63157894736842,4.3859649122807,17.5438596491228,66.6666666666667,6.14035087719298,2.63157894736842,0
"E00004410",123,123,0,0,123,120,3,3,10,38,62,10,0,0,100,0,0,97.5609756097561,2.4390243902439,2.4390243902439,8.13008130081301,30.8943089430894,50.4065040650407,8.13008130081301,0,0
"E00004411",116,112,1,3,124,114,10,1,11,13,15,84,0,0,96.551724137931,0.862068965517241,2.58620689655172,91.9354838709677,8.06451612903226,0.806451612903226,8.87096774193548,10.4838709677419,12.0967741935484,67.741935483871,0,0
"E00004412",125,121,0,4,140,128,12,1,31,1,4,103,0,0,96.8,0,3.2,91.4285714285714,8.57142857142857,0.714285714285714,22.1428571428571,0.714285714285714,2.85714285714286,73.5714285714286,0,0
"E00004413",112,112,0,0,112,101,11,1,14,36,35,26,0,0,100,0,0,90.1785714285714,9.82142857142857,0.892857142857143,12.5,32.1428571428571,31.25,23.2142857142857,0,0
"E00004414",125,123,0,2,132,123,9,4,23,1,17,87,0,0,98.4,0,1.6,93.1818181818182,6.81818181818182,3.03030303030303,17.4242424242424,0.757575757575758,12.8787878787879,65.9090909090909,0,0
"E00004415",146,146,0,0,146,139,7,3,14,56,48,13,12,0,100,0,0,95.2054794520548,4.79452054794521,2.05479452054794,9.58904109589041,38.3561643835616,32.8767123287671,8.9041095890411,8.21917808219178,0
"E00004416",114,110,3,1,121,114,7,0,19,23,10,69,0,0,96.4912280701754,2.63157894736842,0.87719298245614,94.2148760330578,5.78512396694215,0,15.702479338843,19.0082644628099,8.26446280991736,57.0247933884297,0,0
"E00004417",132,131,0,1,134,125,9,8,26,44,8,48,0,0,99.2424242424242,0,0.757575757575758,93.2835820895522,6.71641791044776,5.97014925373134,19.4029850746269,32.8358208955224,5.97014925373134,35.8208955223881,0,0
"E00004418",121,119,0,2,126,114,12,2,21,4,6,93,0,0,98.3471074380165,0,1.65289256198347,90.4761904761905,9.52380952380952,1.58730158730159,16.6666666666667,3.17460317460317,4.76190476190476,73.8095238095238,0,0
"E00004419",130,129,1,0,131,126,5,0,2,8,43,28,50,0,99.2307692307692,0.769230769230769,0,96.1832061068702,3.81679389312977,0,1.52671755725191,6.10687022900763,32.824427480916,21.3740458015267,38.1679389312977,0
"E00004420",115,114,0,1,117,112,5,1,18,22,21,55,0,0,99.1304347826087,0,0.869565217391304,95.7264957264957,4.27350427350427,0.854700854700855,15.3846153846154,18.8034188034188,17.9487179487179,47.008547008547,0,0
"E00004421",139,139,0,0,139,123,16,3,11,59,21,44,1,0,100,0,0,88.4892086330935,11.5107913669065,2.15827338129496,7.9136690647482,42.4460431654676,15.1079136690647,31.6546762589928,0.719424460431655,0
