"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E00004777",115,16,32,43,25,12,21,13.9130434782609,27.8260869565217,37.3913043478261,21.7391304347826,10.4347826086957,18.2608695652174
"E00004778",105,3,27,22,7,0,14,2.85714285714286,25.7142857142857,20.952380952381,6.66666666666667,0,13.3333333333333
"E00004779",142,3,37,43,20,3,22,2.11267605633803,26.056338028169,30.2816901408451,14.0845070422535,2.11267605633803,15.4929577464789
"E00004780",124,1,30,32,22,2,16,0.806451612903226,24.1935483870968,25.8064516129032,17.741935483871,1.61290322580645,12.9032258064516
"E00004781",134,6,37,34,16,4,28,4.47761194029851,27.6119402985075,25.3731343283582,11.9402985074627,2.98507462686567,20.8955223880597
"E00004782",114,3,33,33,16,4,22,2.63157894736842,28.9473684210526,28.9473684210526,14.0350877192982,3.50877192982456,19.2982456140351
"E00004783",124,8,31,45,20,8,29,6.45161290322581,25,36.2903225806452,16.1290322580645,6.45161290322581,23.3870967741935
"E00004784",121,4,42,31,11,2,27,3.30578512396694,34.7107438016529,25.6198347107438,9.09090909090909,1.65289256198347,22.3140495867769
"E00004785",123,17,37,37,18,10,25,13.8211382113821,30.0813008130081,30.0813008130081,14.6341463414634,8.13008130081301,20.3252032520325
"E00004786",107,0,28,8,5,1,18,0,26.1682242990654,7.47663551401869,4.67289719626168,0.934579439252336,16.8224299065421
"E00004787",145,6,31,21,10,4,25,4.13793103448276,21.3793103448276,14.4827586206897,6.89655172413793,2.75862068965517,17.2413793103448
"E00004788",125,0,23,23,15,4,17,0,18.4,18.4,12,3.2,13.6
"E00004789",87,15,14,41,26,11,7,17.2413793103448,16.0919540229885,47.1264367816092,29.8850574712644,12.6436781609195,8.04597701149425
"E00004790",130,1,25,20,8,2,19,0.769230769230769,19.2307692307692,15.3846153846154,6.15384615384615,1.53846153846154,14.6153846153846
"E00004791",106,7,25,22,9,2,20,6.60377358490566,23.5849056603774,20.7547169811321,8.49056603773585,1.88679245283019,18.8679245283019
"E00004792",117,0,13,22,9,1,18,0,11.1111111111111,18.8034188034188,7.69230769230769,0.854700854700855,15.3846153846154
"E00004793",121,2,18,36,20,2,16,1.65289256198347,14.8760330578512,29.7520661157025,16.5289256198347,1.65289256198347,13.2231404958678
"E00004794",198,16,59,69,28,16,43,8.08080808080808,29.7979797979798,34.8484848484849,14.1414141414141,8.08080808080808,21.7171717171717
"E00004795",101,3,14,31,17,6,21,2.97029702970297,13.8613861386139,30.6930693069307,16.8316831683168,5.94059405940594,20.7920792079208
"E00004796",132,2,20,19,13,2,16,1.51515151515152,15.1515151515152,14.3939393939394,9.84848484848485,1.51515151515152,12.1212121212121
"E00004797",143,14,45,45,19,14,31,9.79020979020979,31.4685314685315,31.4685314685315,13.2867132867133,9.79020979020979,21.6783216783217
"E00004798",111,2,14,28,18,1,8,1.8018018018018,12.6126126126126,25.2252252252252,16.2162162162162,0.900900900900901,7.20720720720721
"E00004799",142,4,19,33,23,3,7,2.8169014084507,13.3802816901408,23.2394366197183,16.1971830985916,2.11267605633803,4.92957746478873
"E00004801",133,1,16,21,12,1,11,0.75187969924812,12.0300751879699,15.7894736842105,9.02255639097744,0.75187969924812,8.27067669172932
"E00004802",108,2,17,24,17,1,18,1.85185185185185,15.7407407407407,22.2222222222222,15.7407407407407,0.925925925925926,16.6666666666667
"E00004803",82,3,19,10,4,1,16,3.65853658536585,23.1707317073171,12.1951219512195,4.8780487804878,1.21951219512195,19.5121951219512
"E00004804",113,0,9,16,12,2,6,0,7.9646017699115,14.1592920353982,10.6194690265487,1.76991150442478,5.30973451327434
"E00004805",96,14,26,34,21,11,21,14.5833333333333,27.0833333333333,35.4166666666667,21.875,11.4583333333333,21.875
"E00004806",124,1,11,23,17,2,12,0.806451612903226,8.87096774193548,18.5483870967742,13.7096774193548,1.61290322580645,9.67741935483871
"E00004807",109,12,30,29,15,3,20,11.0091743119266,27.5229357798165,26.605504587156,13.7614678899083,2.75229357798165,18.348623853211
"E00004808",93,1,33,7,4,2,15,1.0752688172043,35.4838709677419,7.52688172043011,4.3010752688172,2.1505376344086,16.1290322580645
"E00004809",117,2,34,27,11,2,20,1.70940170940171,29.0598290598291,23.0769230769231,9.4017094017094,1.70940170940171,17.0940170940171
"E00004810",126,4,12,28,17,4,12,3.17460317460317,9.52380952380952,22.2222222222222,13.4920634920635,3.17460317460317,9.52380952380952
"E00004811",122,1,18,21,9,3,15,0.819672131147541,14.7540983606557,17.2131147540984,7.37704918032787,2.45901639344262,12.2950819672131
"E00004812",160,11,35,41,23,10,23,6.875,21.875,25.625,14.375,6.25,14.375
"E00004813",174,2,34,37,21,4,29,1.14942528735632,19.5402298850575,21.264367816092,12.0689655172414,2.29885057471264,16.6666666666667
"E00004814",124,1,23,8,3,0,16,0.806451612903226,18.5483870967742,6.45161290322581,2.41935483870968,0,12.9032258064516
"E00004815",242,17,54,54,24,14,29,7.02479338842975,22.3140495867769,22.3140495867769,9.91735537190083,5.78512396694215,11.9834710743802
"E00004816",131,2,24,15,9,2,15,1.52671755725191,18.3206106870229,11.4503816793893,6.87022900763359,1.52671755725191,11.4503816793893
"E00004817",112,2,22,29,20,1,18,1.78571428571429,19.6428571428571,25.8928571428571,17.8571428571429,0.892857142857143,16.0714285714286
"E00004818",138,1,14,3,1,0,6,0.72463768115942,10.1449275362319,2.17391304347826,0.72463768115942,0,4.34782608695652
"E00004819",138,3,16,43,23,8,15,2.17391304347826,11.5942028985507,31.1594202898551,16.6666666666667,5.79710144927536,10.8695652173913
"E00004820",136,1,10,25,17,5,7,0.735294117647059,7.35294117647059,18.3823529411765,12.5,3.67647058823529,5.14705882352941
"E00004821",109,2,20,12,8,2,18,1.8348623853211,18.348623853211,11.0091743119266,7.3394495412844,1.8348623853211,16.5137614678899
"E00004822",130,2,18,41,29,3,23,1.53846153846154,13.8461538461538,31.5384615384615,22.3076923076923,2.30769230769231,17.6923076923077
"E00004823",180,17,56,48,17,17,48,9.44444444444444,31.1111111111111,26.6666666666667,9.44444444444444,9.44444444444444,26.6666666666667
"E00004824",130,2,27,8,6,1,21,1.53846153846154,20.7692307692308,6.15384615384615,4.61538461538462,0.769230769230769,16.1538461538462
"E00004825",110,0,15,11,6,0,9,0,13.6363636363636,10,5.45454545454545,0,8.18181818181818
"E00004826",125,0,14,14,6,2,8,0,11.2,11.2,4.8,1.6,6.4
"E00004827",168,13,40,43,18,9,40,7.73809523809524,23.8095238095238,25.5952380952381,10.7142857142857,5.35714285714286,23.8095238095238
"E00004828",133,8,42,23,8,7,43,6.01503759398496,31.5789473684211,17.2932330827068,6.01503759398496,5.26315789473684,32.3308270676692
"E00004829",109,2,16,13,8,1,12,1.8348623853211,14.6788990825688,11.9266055045872,7.3394495412844,0.917431192660551,11.0091743119266
"E00004830",139,7,27,25,14,5,16,5.03597122302158,19.4244604316547,17.9856115107914,10.0719424460432,3.59712230215827,11.5107913669065
"E00004831",117,15,38,43,17,9,32,12.8205128205128,32.4786324786325,36.7521367521368,14.5299145299145,7.69230769230769,27.3504273504274
"E00004832",147,4,23,29,11,9,23,2.72108843537415,15.6462585034014,19.7278911564626,7.48299319727891,6.12244897959184,15.6462585034014
"E00004833",156,9,34,26,13,8,25,5.76923076923077,21.7948717948718,16.6666666666667,8.33333333333333,5.12820512820513,16.025641025641
"E00004834",185,13,34,43,25,9,25,7.02702702702703,18.3783783783784,23.2432432432432,13.5135135135135,4.86486486486486,13.5135135135135
"E00004835",167,5,28,16,10,4,17,2.9940119760479,16.7664670658683,9.58083832335329,5.98802395209581,2.39520958083832,10.1796407185629
"E00004836",171,5,41,40,11,2,33,2.92397660818713,23.9766081871345,23.3918128654971,6.4327485380117,1.16959064327485,19.2982456140351
"E00004837",191,16,30,36,19,4,26,8.37696335078534,15.7068062827225,18.848167539267,9.94764397905759,2.09424083769634,13.6125654450262
"E00004838",131,9,39,22,11,11,37,6.87022900763359,29.7709923664122,16.793893129771,8.3969465648855,8.3969465648855,28.2442748091603
"E00004839",178,8,43,24,11,10,27,4.49438202247191,24.1573033707865,13.4831460674157,6.17977528089888,5.61797752808989,15.1685393258427
"E00004840",117,2,15,18,9,5,14,1.70940170940171,12.8205128205128,15.3846153846154,7.69230769230769,4.27350427350427,11.965811965812
"E00004841",133,8,30,30,10,6,28,6.01503759398496,22.5563909774436,22.5563909774436,7.5187969924812,4.51127819548872,21.0526315789474
"E00004842",116,7,24,24,17,5,18,6.03448275862069,20.6896551724138,20.6896551724138,14.6551724137931,4.31034482758621,15.5172413793103
"E00004843",110,3,18,15,8,3,17,2.72727272727273,16.3636363636364,13.6363636363636,7.27272727272727,2.72727272727273,15.4545454545455
"E00004844",139,4,22,19,13,3,25,2.87769784172662,15.8273381294964,13.6690647482014,9.35251798561151,2.15827338129496,17.9856115107914
"E00004845",131,2,29,15,9,3,22,1.52671755725191,22.1374045801527,11.4503816793893,6.87022900763359,2.29007633587786,16.793893129771
"E00004846",127,3,20,21,16,4,12,2.36220472440945,15.748031496063,16.5354330708661,12.5984251968504,3.1496062992126,9.44881889763779
"E00004847",137,3,42,15,12,2,25,2.18978102189781,30.6569343065693,10.9489051094891,8.75912408759124,1.45985401459854,18.2481751824818
"E00004848",159,5,41,29,13,2,25,3.14465408805031,25.7861635220126,18.2389937106918,8.17610062893082,1.25786163522013,15.7232704402516
"E00004849",138,3,29,23,12,2,18,2.17391304347826,21.0144927536232,16.6666666666667,8.69565217391304,1.44927536231884,13.0434782608696
"E00004850",203,1,22,43,23,4,20,0.492610837438424,10.8374384236453,21.1822660098522,11.3300492610837,1.97044334975369,9.85221674876847
"E00004851",95,2,12,11,5,0,5,2.10526315789474,12.6315789473684,11.5789473684211,5.26315789473684,0,5.26315789473684
"E00004852",138,2,36,21,13,1,22,1.44927536231884,26.0869565217391,15.2173913043478,9.42028985507246,0.72463768115942,15.9420289855072
"E00004853",144,5,21,13,9,1,7,3.47222222222222,14.5833333333333,9.02777777777778,6.25,0.694444444444444,4.86111111111111
"E00174649",108,17,28,35,15,7,8,15.7407407407407,25.9259259259259,32.4074074074074,13.8888888888889,6.48148148148148,7.40740740740741
"E00174650",92,0,29,3,0,1,5,0,31.5217391304348,3.26086956521739,0,1.08695652173913,5.43478260869565
"E00174651",81,2,16,16,12,1,12,2.46913580246914,19.7530864197531,19.7530864197531,14.8148148148148,1.23456790123457,14.8148148148148
"E00174652",84,1,25,13,11,2,16,1.19047619047619,29.7619047619048,15.4761904761905,13.0952380952381,2.38095238095238,19.047619047619
"E00174653",105,4,16,27,12,12,23,3.80952380952381,15.2380952380952,25.7142857142857,11.4285714285714,11.4285714285714,21.9047619047619
"E00174654",98,4,24,22,14,4,19,4.08163265306122,24.4897959183673,22.4489795918367,14.2857142857143,4.08163265306122,19.3877551020408
"E00174655",160,1,62,7,2,1,19,0.625,38.75,4.375,1.25,0.625,11.875
"E00174656",115,1,47,12,7,2,33,0.869565217391304,40.8695652173913,10.4347826086957,6.08695652173913,1.73913043478261,28.695652173913
"E00174657",100,5,13,30,19,6,12,5,13,30,19,6,12
"E00174658",80,0,14,12,4,1,12,0,17.5,15,5,1.25,15
"E00174659",161,3,41,14,6,3,29,1.86335403726708,25.4658385093168,8.69565217391304,3.72670807453416,1.86335403726708,18.0124223602484
"E00174660",51,1,8,15,4,4,13,1.96078431372549,15.6862745098039,29.4117647058824,7.84313725490196,7.84313725490196,25.4901960784314
"E00174661",84,9,21,34,19,11,16,10.7142857142857,25,40.4761904761905,22.6190476190476,13.0952380952381,19.047619047619
"E00174662",90,0,32,1,1,0,4,0,35.5555555555556,1.11111111111111,1.11111111111111,0,4.44444444444444
"E00174663",111,0,29,2,1,0,7,0,26.1261261261261,1.8018018018018,0.900900900900901,0,6.30630630630631
"E00174664",100,0,10,3,2,0,10,0,10,3,2,0,10
"E00174665",113,3,32,27,21,1,22,2.65486725663717,28.3185840707965,23.8938053097345,18.5840707964602,0.884955752212389,19.4690265486726
"E00174666",80,6,3,19,9,4,3,7.5,3.75,23.75,11.25,5,3.75
"E00174667",87,2,15,11,4,1,13,2.29885057471264,17.2413793103448,12.6436781609195,4.59770114942529,1.14942528735632,14.9425287356322
"E00174668",108,12,40,31,10,7,37,11.1111111111111,37.037037037037,28.7037037037037,9.25925925925926,6.48148148148148,34.2592592592593
"E00174669",125,26,22,75,34,17,22,20.8,17.6,60,27.2,13.6,17.6
"E00174670",107,2,11,46,31,5,14,1.86915887850467,10.2803738317757,42.9906542056075,28.9719626168224,4.67289719626168,13.0841121495327
"E00174671",87,0,13,13,8,0,12,0,14.9425287356322,14.9425287356322,9.19540229885057,0,13.7931034482759
"E00174672",141,0,4,14,6,2,11,0,2.83687943262411,9.9290780141844,4.25531914893617,1.41843971631206,7.80141843971631
"E00174673",91,0,0,3,1,1,1,0,0,3.2967032967033,1.0989010989011,1.0989010989011,1.0989010989011
"E00174674",88,0,25,2,2,0,6,0,28.4090909090909,2.27272727272727,2.27272727272727,0,6.81818181818182
"E00174675",117,3,28,17,10,7,17,2.56410256410256,23.9316239316239,14.5299145299145,8.54700854700855,5.98290598290598,14.5299145299145
"E00174676",152,1,138,1,1,0,2,0.657894736842105,90.7894736842105,0.657894736842105,0.657894736842105,0,1.31578947368421
"E00174677",160,13,41,48,24,10,28,8.125,25.625,30,15,6.25,17.5
"E00174678",113,4,23,17,11,4,11,3.53982300884956,20.353982300885,15.0442477876106,9.73451327433628,3.53982300884956,9.73451327433628
"E00174679",49,1,32,2,2,0,6,2.04081632653061,65.3061224489796,4.08163265306122,4.08163265306122,0,12.2448979591837
"E00174680",91,9,19,27,10,7,18,9.89010989010989,20.8791208791209,29.6703296703297,10.989010989011,7.69230769230769,19.7802197802198
