"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00004663",118,8,7,1,70,6,21,2,3,6.77966101694915,5.93220338983051,0.847457627118644,59.3220338983051,5.08474576271187,17.7966101694915,1.69491525423729,2.54237288135593
"E00004664",147,6,4,0,14,53,66,2,2,4.08163265306122,2.72108843537415,0,9.52380952380952,36.0544217687075,44.8979591836735,1.36054421768707,1.36054421768707
"E00004665",117,4,3,0,24,79,5,0,2,3.41880341880342,2.56410256410256,0,20.5128205128205,67.5213675213675,4.27350427350427,0,1.70940170940171
"E00004666",178,9,13,0,73,3,69,4,7,5.0561797752809,7.30337078651685,0,41.0112359550562,1.68539325842697,38.7640449438202,2.24719101123596,3.93258426966292
"E00004667",126,35,16,1,1,0,66,3,4,27.7777777777778,12.6984126984127,0.793650793650794,0.793650793650794,0,52.3809523809524,2.38095238095238,3.17460317460317
"E00004668",84,2,0,0,8,72,1,0,1,2.38095238095238,0,0,9.52380952380952,85.7142857142857,1.19047619047619,0,1.19047619047619
"E00004669",105,3,1,1,54,16,26,0,4,2.85714285714286,0.952380952380952,0.952380952380952,51.4285714285714,15.2380952380952,24.7619047619048,0,3.80952380952381
"E00004670",109,7,7,0,43,30,20,0,2,6.42201834862385,6.42201834862385,0,39.4495412844037,27.5229357798165,18.348623853211,0,1.8348623853211
"E00004671",170,4,10,3,33,81,34,1,4,2.35294117647059,5.88235294117647,1.76470588235294,19.4117647058824,47.6470588235294,20,0.588235294117647,2.35294117647059
"E00004672",120,25,18,1,8,3,60,2,3,20.8333333333333,15,0.833333333333333,6.66666666666667,2.5,50,1.66666666666667,2.5
"E00004673",126,3,6,0,53,47,13,2,2,2.38095238095238,4.76190476190476,0,42.0634920634921,37.3015873015873,10.3174603174603,1.58730158730159,1.58730158730159
"E00004674",102,8,5,0,77,0,8,3,1,7.84313725490196,4.90196078431373,0,75.4901960784314,0,7.84313725490196,2.94117647058824,0.980392156862745
"E00004675",105,7,7,1,53,30,5,1,1,6.66666666666667,6.66666666666667,0.952380952380952,50.4761904761905,28.5714285714286,4.76190476190476,0.952380952380952,0.952380952380952
"E00004676",118,42,15,0,1,1,50,5,4,35.5932203389831,12.7118644067797,0,0.847457627118644,0.847457627118644,42.3728813559322,4.23728813559322,3.38983050847458
"E00004677",112,9,10,0,40,2,43,3,5,8.03571428571429,8.92857142857143,0,35.7142857142857,1.78571428571429,38.3928571428571,2.67857142857143,4.46428571428571
"E00004678",127,17,8,0,58,8,29,3,4,13.3858267716535,6.2992125984252,0,45.6692913385827,6.2992125984252,22.8346456692913,2.36220472440945,3.1496062992126
"E00004679",102,4,6,0,71,0,17,1,3,3.92156862745098,5.88235294117647,0,69.6078431372549,0,16.6666666666667,0.980392156862745,2.94117647058824
"E00004680",126,35,13,0,1,3,60,4,10,27.7777777777778,10.3174603174603,0,0.793650793650794,2.38095238095238,47.6190476190476,3.17460317460317,7.93650793650794
"E00004681",133,24,14,1,1,14,63,9,7,18.0451127819549,10.5263157894737,0.75187969924812,0.75187969924812,10.5263157894737,47.3684210526316,6.76691729323308,5.26315789473684
"E00004682",64,2,4,0,48,0,10,0,0,3.125,6.25,0,75,0,15.625,0,0
"E00004683",68,3,6,0,37,11,8,1,2,4.41176470588235,8.82352941176471,0,54.4117647058823,16.1764705882353,11.7647058823529,1.47058823529412,2.94117647058824
"E00004684",132,2,2,0,33,70,23,2,0,1.51515151515152,1.51515151515152,0,25,53.030303030303,17.4242424242424,1.51515151515152,0
"E00004685",122,4,11,2,77,4,20,2,2,3.27868852459016,9.01639344262295,1.63934426229508,63.1147540983607,3.27868852459016,16.3934426229508,1.63934426229508,1.63934426229508
"E00004686",123,16,10,1,69,1,24,2,0,13.0081300813008,8.13008130081301,0.813008130081301,56.0975609756098,0.813008130081301,19.5121951219512,1.6260162601626,0
"E00004687",116,58,17,3,1,0,23,4,10,50,14.6551724137931,2.58620689655172,0.862068965517241,0,19.8275862068966,3.44827586206897,8.62068965517241
"E00004688",174,10,11,3,123,2,23,1,1,5.74712643678161,6.32183908045977,1.72413793103448,70.6896551724138,1.14942528735632,13.2183908045977,0.574712643678161,0.574712643678161
"E00004689",116,19,13,0,60,1,21,0,2,16.3793103448276,11.2068965517241,0,51.7241379310345,0.862068965517241,18.1034482758621,0,1.72413793103448
"E00004690",109,21,8,1,46,0,26,3,4,19.2660550458716,7.3394495412844,0.917431192660551,42.2018348623853,0,23.8532110091743,2.75229357798165,3.6697247706422
"E00004691",151,7,14,0,53,3,70,4,0,4.63576158940397,9.27152317880795,0,35.0993377483444,1.98675496688742,46.3576158940397,2.64900662251656,0
"E00004692",141,7,11,1,64,0,56,2,0,4.9645390070922,7.80141843971631,0.709219858156028,45.3900709219858,0,39.7163120567376,1.41843971631206,0
"E00004693",138,16,12,2,58,9,37,1,3,11.5942028985507,8.69565217391304,1.44927536231884,42.0289855072464,6.52173913043478,26.8115942028986,0.72463768115942,2.17391304347826
"E00004694",108,9,16,1,22,13,45,1,1,8.33333333333333,14.8148148148148,0.925925925925926,20.3703703703704,12.037037037037,41.6666666666667,0.925925925925926,0.925925925925926
"E00004695",179,13,14,0,50,7,87,5,3,7.26256983240224,7.82122905027933,0,27.9329608938547,3.91061452513966,48.6033519553073,2.79329608938547,1.67597765363128
"E00004696",126,16,2,0,83,4,19,1,1,12.6984126984127,1.58730158730159,0,65.8730158730159,3.17460317460317,15.0793650793651,0.793650793650794,0.793650793650794
"E00004697",135,9,7,0,50,21,40,5,3,6.66666666666667,5.18518518518519,0,37.037037037037,15.5555555555556,29.6296296296296,3.7037037037037,2.22222222222222
"E00004699",69,1,6,0,54,0,7,1,0,1.44927536231884,8.69565217391304,0,78.2608695652174,0,10.1449275362319,1.44927536231884,0
"E00004700",111,6,11,0,43,36,12,0,3,5.40540540540541,9.90990990990991,0,38.7387387387387,32.4324324324324,10.8108108108108,0,2.7027027027027
"E00004701",147,18,3,1,3,78,36,5,3,12.2448979591837,2.04081632653061,0.680272108843537,2.04081632653061,53.0612244897959,24.4897959183673,3.40136054421769,2.04081632653061
"E00004702",125,7,7,1,78,11,18,0,3,5.6,5.6,0.8,62.4,8.8,14.4,0,2.4
"E00004703",143,24,17,0,47,5,46,2,2,16.7832167832168,11.8881118881119,0,32.8671328671329,3.4965034965035,32.1678321678322,1.3986013986014,1.3986013986014
"E00004704",162,7,14,0,13,36,87,4,1,4.32098765432099,8.64197530864197,0,8.02469135802469,22.2222222222222,53.7037037037037,2.46913580246914,0.617283950617284
"E00004705",161,41,29,0,17,3,67,4,0,25.4658385093168,18.0124223602484,0,10.5590062111801,1.86335403726708,41.6149068322981,2.48447204968944,0
"E00004706",198,28,28,1,49,13,74,2,3,14.1414141414141,14.1414141414141,0.505050505050505,24.7474747474747,6.56565656565657,37.3737373737374,1.01010101010101,1.51515151515152
"E00004707",228,21,17,2,3,3,176,2,4,9.21052631578947,7.45614035087719,0.87719298245614,1.31578947368421,1.31578947368421,77.1929824561403,0.87719298245614,1.75438596491228
"E00004708",118,21,16,0,33,5,41,2,0,17.7966101694915,13.5593220338983,0,27.9661016949153,4.23728813559322,34.7457627118644,1.69491525423729,0
"E00004709",152,31,23,1,50,2,43,1,1,20.3947368421053,15.1315789473684,0.657894736842105,32.8947368421053,1.31578947368421,28.2894736842105,0.657894736842105,0.657894736842105
"E00004710",131,11,26,2,38,22,31,1,0,8.3969465648855,19.8473282442748,1.52671755725191,29.0076335877863,16.793893129771,23.6641221374046,0.763358778625954,0
"E00004711",142,14,29,1,42,8,44,2,2,9.85915492957746,20.4225352112676,0.704225352112676,29.5774647887324,5.63380281690141,30.9859154929577,1.40845070422535,1.40845070422535
"E00004712",157,53,26,0,6,28,24,10,10,33.7579617834395,16.5605095541401,0,3.82165605095541,17.8343949044586,15.2866242038217,6.36942675159236,6.36942675159236
"E00004713",93,1,0,0,3,85,4,0,0,1.0752688172043,0,0,3.2258064516129,91.3978494623656,4.3010752688172,0,0
"E00004714",141,34,13,0,1,23,35,26,9,24.113475177305,9.21985815602837,0,0.709219858156028,16.3120567375887,24.822695035461,18.4397163120567,6.38297872340426
"E00004715",145,8,11,6,34,73,7,3,3,5.51724137931035,7.58620689655172,4.13793103448276,23.448275862069,50.3448275862069,4.82758620689655,2.06896551724138,2.06896551724138
"E00004716",127,10,16,0,72,1,24,4,0,7.8740157480315,12.5984251968504,0,56.6929133858268,0.78740157480315,18.8976377952756,3.1496062992126,0
"E00004717",72,7,2,0,5,46,10,1,1,9.72222222222222,2.77777777777778,0,6.94444444444444,63.8888888888889,13.8888888888889,1.38888888888889,1.38888888888889
"E00004718",119,1,3,0,91,1,19,0,4,0.840336134453782,2.52100840336134,0,76.4705882352941,0.840336134453782,15.9663865546218,0,3.36134453781513
"E00004719",179,12,11,1,82,51,18,3,1,6.70391061452514,6.14525139664804,0.558659217877095,45.8100558659218,28.4916201117318,10.0558659217877,1.67597765363128,0.558659217877095
"E00004720",118,1,0,0,2,107,7,1,0,0.847457627118644,0,0,1.69491525423729,90.6779661016949,5.93220338983051,0.847457627118644,0
"E00004721",133,5,11,0,87,1,23,3,3,3.7593984962406,8.27067669172932,0,65.4135338345865,0.75187969924812,17.2932330827068,2.25563909774436,2.25563909774436
"E00004722",107,14,9,0,67,1,13,0,3,13.0841121495327,8.41121495327103,0,62.6168224299065,0.934579439252336,12.1495327102804,0,2.80373831775701
"E00004723",114,11,10,0,70,1,19,1,2,9.64912280701754,8.7719298245614,0,61.4035087719298,0.87719298245614,16.6666666666667,0.87719298245614,1.75438596491228
"E00004724",126,2,12,1,49,4,49,3,6,1.58730158730159,9.52380952380952,0.793650793650794,38.8888888888889,3.17460317460317,38.8888888888889,2.38095238095238,4.76190476190476
"E00004725",126,8,5,0,100,2,8,1,2,6.34920634920635,3.96825396825397,0,79.3650793650794,1.58730158730159,6.34920634920635,0.793650793650794,1.58730158730159
"E00004726",117,0,8,2,28,63,13,1,2,0,6.83760683760684,1.70940170940171,23.9316239316239,53.8461538461538,11.1111111111111,0.854700854700855,1.70940170940171
"E00004727",125,1,6,2,43,44,26,1,2,0.8,4.8,1.6,34.4,35.2,20.8,0.8,1.6
"E00004728",199,6,18,1,120,23,22,5,4,3.01507537688442,9.04522613065327,0.50251256281407,60.3015075376884,11.5577889447236,11.0552763819095,2.51256281407035,2.01005025125628
"E00004729",101,2,2,0,27,61,5,1,3,1.98019801980198,1.98019801980198,0,26.7326732673267,60.3960396039604,4.95049504950495,0.99009900990099,2.97029702970297
"E00004730",77,0,0,0,6,70,1,0,0,0,0,0,7.79220779220779,90.9090909090909,1.2987012987013,0,0
"E00004731",158,19,10,0,38,32,54,4,1,12.0253164556962,6.32911392405063,0,24.0506329113924,20.253164556962,34.1772151898734,2.53164556962025,0.632911392405063
"E00004732",124,6,7,3,74,12,21,0,1,4.83870967741935,5.64516129032258,2.41935483870968,59.6774193548387,9.67741935483871,16.9354838709677,0,0.806451612903226
"E00004733",131,7,32,9,11,24,45,3,0,5.34351145038168,24.4274809160305,6.87022900763359,8.3969465648855,18.3206106870229,34.3511450381679,2.29007633587786,0
"E00004734",109,6,12,0,75,3,12,1,0,5.5045871559633,11.0091743119266,0,68.8073394495413,2.75229357798165,11.0091743119266,0.917431192660551,0
"E00004735",136,4,2,1,115,8,4,0,2,2.94117647058824,1.47058823529412,0.735294117647059,84.5588235294118,5.88235294117647,2.94117647058824,0,1.47058823529412
"E00004736",130,18,9,0,8,28,62,3,2,13.8461538461538,6.92307692307692,0,6.15384615384615,21.5384615384615,47.6923076923077,2.30769230769231,1.53846153846154
"E00004738",113,23,31,24,0,5,22,6,2,20.353982300885,27.4336283185841,21.2389380530973,0,4.42477876106195,19.4690265486726,5.30973451327434,1.76991150442478
"E00004739",131,17,22,2,1,5,76,6,2,12.9770992366412,16.793893129771,1.52671755725191,0.763358778625954,3.81679389312977,58.0152671755725,4.58015267175572,1.52671755725191
"E00004740",99,6,8,0,72,0,12,0,1,6.06060606060606,8.08080808080808,0,72.7272727272727,0,12.1212121212121,0,1.01010101010101
"E00004741",132,5,14,5,61,10,30,4,3,3.78787878787879,10.6060606060606,3.78787878787879,46.2121212121212,7.57575757575758,22.7272727272727,3.03030303030303,2.27272727272727
"E00004742",185,13,25,1,79,0,63,4,0,7.02702702702703,13.5135135135135,0.540540540540541,42.7027027027027,0,34.0540540540541,2.16216216216216,0
"E00004743",136,16,16,1,74,0,29,0,0,11.7647058823529,11.7647058823529,0.735294117647059,54.4117647058823,0,21.3235294117647,0,0
"E00004744",126,6,18,0,79,1,21,0,1,4.76190476190476,14.2857142857143,0,62.6984126984127,0.793650793650794,16.6666666666667,0,0.793650793650794
"E00004745",127,8,5,3,97,1,11,1,1,6.2992125984252,3.93700787401575,2.36220472440945,76.3779527559055,0.78740157480315,8.66141732283465,0.78740157480315,0.78740157480315
"E00004746",152,5,18,2,107,1,17,0,2,3.28947368421053,11.8421052631579,1.31578947368421,70.3947368421053,0.657894736842105,11.1842105263158,0,1.31578947368421
"E00004747",132,11,9,2,80,2,23,3,2,8.33333333333333,6.81818181818182,1.51515151515152,60.6060606060606,1.51515151515152,17.4242424242424,2.27272727272727,1.51515151515152
"E00004748",151,7,13,0,84,3,44,0,0,4.63576158940397,8.60927152317881,0,55.6291390728477,1.98675496688742,29.1390728476821,0,0
"E00004749",178,8,7,1,107,11,40,2,2,4.49438202247191,3.93258426966292,0.561797752808989,60.1123595505618,6.17977528089888,22.4719101123595,1.12359550561798,1.12359550561798
"E00004750",144,4,7,14,37,20,61,0,1,2.77777777777778,4.86111111111111,9.72222222222222,25.6944444444444,13.8888888888889,42.3611111111111,0,0.694444444444444
"E00004751",147,12,13,1,97,4,17,1,2,8.16326530612245,8.84353741496599,0.680272108843537,65.9863945578231,2.72108843537415,11.5646258503401,0.680272108843537,1.36054421768707
"E00004752",127,17,21,0,59,15,15,0,0,13.3858267716535,16.5354330708661,0,46.4566929133858,11.8110236220472,11.8110236220472,0,0
"E00004753",125,5,9,0,83,0,26,1,1,4,7.2,0,66.4,0,20.8,0.8,0.8
"E00004754",134,7,14,1,59,1,47,2,3,5.22388059701492,10.4477611940298,0.746268656716418,44.0298507462687,0.746268656716418,35.0746268656716,1.49253731343284,2.23880597014925
"E00004755",111,8,5,0,75,1,13,2,7,7.20720720720721,4.5045045045045,0,67.5675675675676,0.900900900900901,11.7117117117117,1.8018018018018,6.30630630630631
"E00004756",112,6,2,0,48,25,26,1,4,5.35714285714286,1.78571428571429,0,42.8571428571429,22.3214285714286,23.2142857142857,0.892857142857143,3.57142857142857
"E00004757",116,10,5,1,88,1,11,0,0,8.62068965517241,4.31034482758621,0.862068965517241,75.8620689655172,0.862068965517241,9.48275862068965,0,0
"E00004758",80,7,1,0,63,2,7,0,0,8.75,1.25,0,78.75,2.5,8.75,0,0
"E00004759",104,5,8,0,54,27,8,2,0,4.80769230769231,7.69230769230769,0,51.9230769230769,25.9615384615385,7.69230769230769,1.92307692307692,0
"E00004760",104,5,1,0,6,92,0,0,0,4.80769230769231,0.961538461538462,0,5.76923076923077,88.4615384615385,0,0,0
"E00004761",136,0,3,0,24,106,1,0,2,0,2.20588235294118,0,17.6470588235294,77.9411764705882,0.735294117647059,0,1.47058823529412
"E00004762",133,3,2,0,9,100,15,1,3,2.25563909774436,1.50375939849624,0,6.76691729323308,75.187969924812,11.2781954887218,0.75187969924812,2.25563909774436
"E00004763",110,6,11,1,66,0,21,2,3,5.45454545454545,10,0.909090909090909,60,0,19.0909090909091,1.81818181818182,2.72727272727273
"E00004764",93,5,10,1,43,15,15,3,1,5.37634408602151,10.752688172043,1.0752688172043,46.2365591397849,16.1290322580645,16.1290322580645,3.2258064516129,1.0752688172043
"E00004765",102,3,15,0,67,1,13,1,2,2.94117647058824,14.7058823529412,0,65.6862745098039,0.980392156862745,12.7450980392157,0.980392156862745,1.96078431372549
"E00004766",121,42,28,0,9,3,34,4,1,34.7107438016529,23.1404958677686,0,7.43801652892562,2.47933884297521,28.099173553719,3.30578512396694,0.826446280991736
"E00004767",142,31,40,0,3,3,63,1,1,21.830985915493,28.169014084507,0,2.11267605633803,2.11267605633803,44.3661971830986,0.704225352112676,0.704225352112676
"E00004768",99,20,26,0,2,0,49,1,1,20.2020202020202,26.2626262626263,0,2.02020202020202,0,49.4949494949495,1.01010101010101,1.01010101010101
"E00004769",151,24,40,0,7,5,72,2,1,15.8940397350993,26.4900662251656,0,4.63576158940397,3.3112582781457,47.682119205298,1.32450331125828,0.662251655629139
"E00004770",91,32,28,0,5,0,23,1,2,35.1648351648352,30.7692307692308,0,5.49450549450549,0,25.2747252747253,1.0989010989011,2.1978021978022
"E00004771",117,59,19,0,2,0,32,1,4,50.4273504273504,16.2393162393162,0,1.70940170940171,0,27.3504273504274,0.854700854700855,3.41880341880342
"E00004772",124,55,25,1,2,0,35,3,3,44.3548387096774,20.1612903225806,0.806451612903226,1.61290322580645,0,28.2258064516129,2.41935483870968,2.41935483870968
"E00004773",133,39,28,0,0,2,61,1,2,29.3233082706767,21.0526315789474,0,0,1.50375939849624,45.8646616541353,0.75187969924812,1.50375939849624
"E00004774",108,30,29,0,3,0,44,0,2,27.7777777777778,26.8518518518519,0,2.77777777777778,0,40.7407407407407,0,1.85185185185185
"E00004775",113,34,35,0,2,0,40,1,1,30.0884955752212,30.9734513274336,0,1.76991150442478,0,35.3982300884956,0.884955752212389,0.884955752212389
"E00004776",138,15,23,0,11,16,67,5,1,10.8695652173913,16.6666666666667,0,7.97101449275362,11.5942028985507,48.5507246376812,3.6231884057971,0.72463768115942
"E00004777",115,15,14,0,60,1,24,0,1,13.0434782608696,12.1739130434783,0,52.1739130434783,0.869565217391304,20.8695652173913,0,0.869565217391304
"E00004778",105,42,16,0,1,1,35,3,7,40,15.2380952380952,0,0.952380952380952,0.952380952380952,33.3333333333333,2.85714285714286,6.66666666666667
"E00004779",142,52,13,0,0,2,66,3,6,36.6197183098592,9.15492957746479,0,0,1.40845070422535,46.4788732394366,2.11267605633803,4.22535211267606
"E00004780",124,32,8,0,0,1,62,3,18,25.8064516129032,6.45161290322581,0,0,0.806451612903226,50,2.41935483870968,14.5161290322581
"E00004781",134,17,20,6,23,3,57,4,4,12.6865671641791,14.9253731343284,4.47761194029851,17.1641791044776,2.23880597014925,42.5373134328358,2.98507462686567,2.98507462686567
"E00004782",114,42,15,0,1,0,49,2,5,36.8421052631579,13.1578947368421,0,0.87719298245614,0,42.9824561403509,1.75438596491228,4.3859649122807
"E00004783",124,28,24,2,46,1,19,2,2,22.5806451612903,19.3548387096774,1.61290322580645,37.0967741935484,0.806451612903226,15.3225806451613,1.61290322580645,1.61290322580645
"E00004784",121,37,21,0,0,24,30,3,6,30.5785123966942,17.3553719008264,0,0,19.8347107438017,24.7933884297521,2.47933884297521,4.95867768595041
"E00004785",123,7,16,0,73,1,20,2,4,5.69105691056911,13.0081300813008,0,59.349593495935,0.813008130081301,16.260162601626,1.6260162601626,3.2520325203252
"E00004786",107,39,13,0,0,1,47,0,7,36.4485981308411,12.1495327102804,0,0,0.934579439252336,43.9252336448598,0,6.54205607476635
"E00004787",145,28,25,0,23,2,62,3,2,19.3103448275862,17.2413793103448,0,15.8620689655172,1.37931034482759,42.7586206896552,2.06896551724138,1.37931034482759
"E00004788",125,14,26,0,6,1,76,2,0,11.2,20.8,0,4.8,0.8,60.8,1.6,0
"E00004789",87,2,3,0,32,4,44,0,2,2.29885057471264,3.44827586206897,0,36.7816091954023,4.59770114942529,50.5747126436782,0,2.29885057471264
"E00004790",130,23,26,0,2,12,58,2,7,17.6923076923077,20,0,1.53846153846154,9.23076923076923,44.6153846153846,1.53846153846154,5.38461538461539
"E00004791",106,10,12,0,17,39,25,2,1,9.43396226415094,11.3207547169811,0,16.0377358490566,36.7924528301887,23.5849056603774,1.88679245283019,0.943396226415094
"E00004792",117,19,41,1,3,18,34,1,0,16.2393162393162,35.042735042735,0.854700854700855,2.56410256410256,15.3846153846154,29.0598290598291,0.854700854700855,0
"E00004793",121,34,30,0,3,1,47,2,4,28.099173553719,24.7933884297521,0,2.47933884297521,0.826446280991736,38.8429752066116,1.65289256198347,3.30578512396694
"E00004794",198,53,40,1,60,4,30,2,8,26.7676767676768,20.2020202020202,0.505050505050505,30.3030303030303,2.02020202020202,15.1515151515152,1.01010101010101,4.04040404040404
"E00004795",101,11,12,1,1,35,37,3,1,10.8910891089109,11.8811881188119,0.99009900990099,0.99009900990099,34.6534653465347,36.6336633663366,2.97029702970297,0.99009900990099
"E00004796",132,17,24,1,8,0,80,1,1,12.8787878787879,18.1818181818182,0.757575757575758,6.06060606060606,0,60.6060606060606,0.757575757575758,0.757575757575758
"E00004797",143,15,15,0,77,1,33,1,1,10.4895104895105,10.4895104895105,0,53.8461538461538,0.699300699300699,23.0769230769231,0.699300699300699,0.699300699300699
"E00004798",111,39,27,0,0,1,41,2,1,35.1351351351351,24.3243243243243,0,0,0.900900900900901,36.9369369369369,1.8018018018018,0.900900900900901
"E00004799",142,27,33,0,6,1,71,0,4,19.0140845070423,23.2394366197183,0,4.22535211267606,0.704225352112676,50,0,2.8169014084507
"E00004801",133,31,35,2,2,2,57,1,3,23.3082706766917,26.3157894736842,1.50375939849624,1.50375939849624,1.50375939849624,42.8571428571429,0.75187969924812,2.25563909774436
"E00004802",108,25,24,0,5,0,54,0,0,23.1481481481481,22.2222222222222,0,4.62962962962963,0,50,0,0
"E00004803",82,11,9,1,7,25,24,3,2,13.4146341463415,10.9756097560976,1.21951219512195,8.53658536585366,30.4878048780488,29.2682926829268,3.65853658536585,2.4390243902439
"E00004804",113,20,34,1,0,0,54,3,1,17.6991150442478,30.0884955752212,0.884955752212389,0,0,47.787610619469,2.65486725663717,0.884955752212389
"E00004805",96,3,8,0,61,2,20,0,2,3.125,8.33333333333333,0,63.5416666666667,2.08333333333333,20.8333333333333,0,2.08333333333333
"E00004806",124,26,27,0,4,3,63,1,0,20.9677419354839,21.7741935483871,0,3.2258064516129,2.41935483870968,50.8064516129032,0.806451612903226,0
"E00004807",109,21,5,0,9,27,41,1,5,19.2660550458716,4.58715596330275,0,8.25688073394496,24.7706422018349,37.6146788990826,0.917431192660551,4.58715596330275
"E00004808",93,14,9,2,0,2,61,5,0,15.0537634408602,9.67741935483871,2.1505376344086,0,2.1505376344086,65.5913978494624,5.37634408602151,0
"E00004809",117,46,21,0,1,0,39,3,7,39.3162393162393,17.9487179487179,0,0.854700854700855,0,33.3333333333333,2.56410256410256,5.98290598290598
"E00004810",126,48,27,0,3,1,45,2,0,38.0952380952381,21.4285714285714,0,2.38095238095238,0.793650793650794,35.7142857142857,1.58730158730159,0
"E00004811",122,21,36,1,5,0,56,2,1,17.2131147540984,29.5081967213115,0.819672131147541,4.0983606557377,0,45.9016393442623,1.63934426229508,0.819672131147541
"E00004812",160,17,18,0,61,13,49,1,1,10.625,11.25,0,38.125,8.125,30.625,0.625,0.625
"E00004813",174,56,40,1,13,5,52,3,4,32.183908045977,22.9885057471264,0.574712643678161,7.47126436781609,2.8735632183908,29.8850574712644,1.72413793103448,2.29885057471264
"E00004814",124,29,38,1,5,1,50,0,0,23.3870967741935,30.6451612903226,0.806451612903226,4.03225806451613,0.806451612903226,40.3225806451613,0,0
"E00004815",242,30,7,1,11,45,144,1,3,12.396694214876,2.89256198347107,0.413223140495868,4.54545454545455,18.595041322314,59.504132231405,0.413223140495868,1.2396694214876
"E00004816",131,14,30,1,10,5,68,2,1,10.6870229007634,22.9007633587786,0.763358778625954,7.63358778625954,3.81679389312977,51.9083969465649,1.52671755725191,0.763358778625954
"E00004817",112,33,30,0,5,9,34,0,1,29.4642857142857,26.7857142857143,0,4.46428571428571,8.03571428571429,30.3571428571429,0,0.892857142857143
"E00004818",138,10,20,0,2,5,98,1,2,7.2463768115942,14.4927536231884,0,1.44927536231884,3.6231884057971,71.0144927536232,0.72463768115942,1.44927536231884
"E00004819",138,42,38,0,7,2,46,2,1,30.4347826086957,27.536231884058,0,5.07246376811594,1.44927536231884,33.3333333333333,1.44927536231884,0.72463768115942
"E00004820",136,12,19,0,4,2,96,1,2,8.82352941176471,13.9705882352941,0,2.94117647058824,1.47058823529412,70.5882352941177,0.735294117647059,1.47058823529412
"E00004821",109,23,16,1,2,8,55,1,3,21.1009174311927,14.6788990825688,0.917431192660551,1.8348623853211,7.3394495412844,50.4587155963303,0.917431192660551,2.75229357798165
"E00004822",130,41,31,0,9,5,43,1,0,31.5384615384615,23.8461538461538,0,6.92307692307692,3.84615384615385,33.0769230769231,0.769230769230769,0
"E00004823",180,19,14,0,73,23,48,2,1,10.5555555555556,7.77777777777778,0,40.5555555555556,12.7777777777778,26.6666666666667,1.11111111111111,0.555555555555556
"E00004824",130,18,15,0,5,13,78,0,1,13.8461538461538,11.5384615384615,0,3.84615384615385,10,60,0,0.769230769230769
"E00004825",110,11,33,0,1,2,61,2,0,10,30,0,0.909090909090909,1.81818181818182,55.4545454545455,1.81818181818182,0
"E00004826",125,21,37,1,5,5,53,2,1,16.8,29.6,0.8,4,4,42.4,1.6,0.8
"E00004827",168,8,9,8,25,72,42,0,4,4.76190476190476,5.35714285714286,4.76190476190476,14.8809523809524,42.8571428571429,25,0,2.38095238095238
"E00004828",133,10,16,0,63,4,33,1,6,7.5187969924812,12.0300751879699,0,47.3684210526316,3.00751879699248,24.812030075188,0.75187969924812,4.51127819548872
"E00004829",109,21,12,0,13,2,60,1,0,19.2660550458716,11.0091743119266,0,11.9266055045872,1.8348623853211,55.045871559633,0.917431192660551,0
"E00004830",139,19,30,0,17,14,59,0,0,13.6690647482014,21.5827338129496,0,12.2302158273381,10.0719424460432,42.4460431654676,0,0
"E00004831",117,0,2,0,18,89,6,0,2,0,1.70940170940171,0,15.3846153846154,76.0683760683761,5.12820512820513,0,1.70940170940171
"E00004832",147,7,6,0,25,36,68,4,1,4.76190476190476,4.08163265306122,0,17.0068027210884,24.4897959183673,46.2585034013605,2.72108843537415,0.680272108843537
"E00004833",156,22,23,0,23,16,71,0,1,14.1025641025641,14.7435897435897,0,14.7435897435897,10.2564102564103,45.5128205128205,0,0.641025641025641
"E00004834",185,17,46,0,33,36,51,1,1,9.18918918918919,24.8648648648649,0,17.8378378378378,19.4594594594595,27.5675675675676,0.540540540540541,0.540540540540541
"E00004835",167,23,9,0,7,13,108,0,7,13.7724550898204,5.38922155688623,0,4.19161676646707,7.78443113772455,64.6706586826347,0,4.19161676646707
"E00004836",171,10,19,0,36,30,73,1,2,5.84795321637427,11.1111111111111,0,21.0526315789474,17.5438596491228,42.6900584795322,0.584795321637427,1.16959064327485
"E00004837",191,15,39,1,18,29,85,4,0,7.85340314136126,20.4188481675393,0.523560209424084,9.42408376963351,15.1832460732984,44.5026178010471,2.09424083769634,0
"E00004838",131,13,17,1,31,33,34,1,1,9.9236641221374,12.9770992366412,0.763358778625954,23.6641221374046,25.1908396946565,25.9541984732824,0.763358778625954,0.763358778625954
"E00004839",178,12,29,4,14,42,71,3,3,6.74157303370786,16.2921348314607,2.24719101123596,7.86516853932584,23.5955056179775,39.8876404494382,1.68539325842697,1.68539325842697
"E00004840",117,9,19,2,22,5,58,0,2,7.69230769230769,16.2393162393162,1.70940170940171,18.8034188034188,4.27350427350427,49.5726495726496,0,1.70940170940171
"E00004841",133,10,23,1,46,20,30,1,2,7.5187969924812,17.2932330827068,0.75187969924812,34.5864661654135,15.0375939849624,22.5563909774436,0.75187969924812,1.50375939849624
