"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E00004561",251,187,41,3,3,10,7,74.5019920318725,16.3346613545817,1.19521912350598,1.19521912350598,3.98406374501992,2.78884462151394
"E00004562",236,160,45,0,5,21,5,67.7966101694915,19.0677966101695,0,2.11864406779661,8.89830508474576,2.11864406779661
"E00004563",493,352,82,4,14,26,15,71.3995943204868,16.632860040568,0.811359026369168,2.83975659229209,5.27383367139959,3.04259634888438
"E00004564",267,194,40,6,3,17,7,72.6591760299626,14.9812734082397,2.24719101123596,1.12359550561798,6.36704119850187,2.62172284644195
"E00004565",240,119,56,4,12,31,18,49.5833333333333,23.3333333333333,1.66666666666667,5,12.9166666666667,7.5
"E00004566",233,140,44,5,8,23,13,60.0858369098712,18.8841201716738,2.14592274678112,3.43347639484979,9.87124463519313,5.5793991416309
"E00004567",273,147,73,1,14,20,18,53.8461538461538,26.7399267399267,0.366300366300366,5.12820512820513,7.32600732600733,6.59340659340659
"E00004568",316,215,62,1,13,15,10,68.0379746835443,19.620253164557,0.316455696202532,4.11392405063291,4.74683544303798,3.16455696202532
"E00004569",280,173,56,4,5,29,13,61.7857142857143,20,1.42857142857143,1.78571428571429,10.3571428571429,4.64285714285714
"E00004570",264,133,90,10,6,16,9,50.3787878787879,34.0909090909091,3.78787878787879,2.27272727272727,6.06060606060606,3.40909090909091
"E00004571",297,182,68,8,7,24,8,61.2794612794613,22.8956228956229,2.69360269360269,2.35690235690236,8.08080808080808,2.69360269360269
"E00004572",327,194,92,8,8,19,6,59.3272171253823,28.1345565749235,2.44648318042813,2.44648318042813,5.81039755351682,1.8348623853211
"E00004573",287,166,74,0,10,26,11,57.8397212543554,25.7839721254355,0,3.48432055749129,9.05923344947735,3.83275261324042
"E00004574",321,189,67,19,4,27,15,58.8785046728972,20.8722741433022,5.9190031152648,1.24610591900312,8.41121495327103,4.67289719626168
"E00004575",307,216,54,2,15,15,5,70.3583061889251,17.5895765472313,0.651465798045603,4.88599348534202,4.88599348534202,1.62866449511401
"E00004576",266,139,73,2,14,20,18,52.2556390977444,27.4436090225564,0.75187969924812,5.26315789473684,7.5187969924812,6.76691729323308
"E00004577",281,124,90,5,6,24,32,44.1281138790036,32.0284697508897,1.77935943060498,2.13523131672598,8.54092526690392,11.3879003558719
"E00004578",253,172,54,0,7,16,4,67.9841897233202,21.3438735177866,0,2.76679841897233,6.32411067193676,1.58102766798419
"E00004579",202,109,65,2,6,10,10,53.960396039604,32.1782178217822,0.99009900990099,2.97029702970297,4.95049504950495,4.95049504950495
"E00004580",259,167,61,1,3,21,6,64.4787644787645,23.5521235521236,0.386100386100386,1.15830115830116,8.10810810810811,2.31660231660232
"E00004581",198,121,47,6,7,11,6,61.1111111111111,23.7373737373737,3.03030303030303,3.53535353535354,5.55555555555556,3.03030303030303
"E00004582",223,118,74,5,10,11,5,52.914798206278,33.1838565022422,2.24215246636771,4.48430493273543,4.93273542600897,2.24215246636771
"E00004583",312,158,108,0,5,25,16,50.6410256410256,34.6153846153846,0,1.6025641025641,8.01282051282051,5.12820512820513
"E00004584",316,184,80,4,15,27,6,58.2278481012658,25.3164556962025,1.26582278481013,4.74683544303798,8.54430379746835,1.89873417721519
"E00004585",222,131,60,4,7,18,2,59.009009009009,27.027027027027,1.8018018018018,3.15315315315315,8.10810810810811,0.900900900900901
"E00004586",224,130,66,4,1,17,6,58.0357142857143,29.4642857142857,1.78571428571429,0.446428571428571,7.58928571428571,2.67857142857143
"E00004587",223,137,51,0,11,19,5,61.4349775784753,22.8699551569507,0,4.93273542600897,8.52017937219731,2.24215246636771
"E00004588",288,195,56,2,6,20,9,67.7083333333333,19.4444444444444,0.694444444444444,2.08333333333333,6.94444444444444,3.125
"E00004589",225,117,75,0,4,22,7,52,33.3333333333333,0,1.77777777777778,9.77777777777778,3.11111111111111
"E00004590",182,111,45,2,5,16,3,60.989010989011,24.7252747252747,1.0989010989011,2.74725274725275,8.79120879120879,1.64835164835165
"E00004591",199,106,57,10,4,20,2,53.2663316582915,28.643216080402,5.0251256281407,2.01005025125628,10.0502512562814,1.00502512562814
"E00004592",173,92,55,0,4,17,5,53.1791907514451,31.7919075144509,0,2.3121387283237,9.82658959537572,2.89017341040462
"E00004593",452,314,99,5,5,22,7,69.4690265486726,21.9026548672566,1.10619469026549,1.10619469026549,4.86725663716814,1.54867256637168
"E00004594",218,147,38,1,7,21,4,67.4311926605505,17.4311926605505,0.458715596330275,3.21100917431193,9.63302752293578,1.8348623853211
"E00004595",269,129,88,2,6,22,22,47.9553903345725,32.7137546468402,0.743494423791822,2.23048327137546,8.17843866171004,8.17843866171004
"E00004596",192,115,47,1,5,17,7,59.8958333333333,24.4791666666667,0.520833333333333,2.60416666666667,8.85416666666667,3.64583333333333
"E00004597",543,443,48,2,4,37,9,81.5837937384899,8.83977900552486,0.368324125230203,0.736648250460405,6.81399631675875,1.65745856353591
"E00004598",209,140,45,0,5,14,5,66.9856459330144,21.5311004784689,0,2.39234449760766,6.69856459330144,2.39234449760766
"E00004599",275,181,50,4,4,28,8,65.8181818181818,18.1818181818182,1.45454545454545,1.45454545454545,10.1818181818182,2.90909090909091
"E00004600",247,132,64,2,11,28,10,53.4412955465587,25.9109311740891,0.809716599190283,4.45344129554656,11.336032388664,4.04858299595142
"E00004601",214,97,68,4,12,24,9,45.3271028037383,31.7757009345794,1.86915887850467,5.60747663551402,11.214953271028,4.20560747663551
"E00004602",218,138,48,3,7,15,7,63.302752293578,22.0183486238532,1.37614678899083,3.21100917431193,6.88073394495413,3.21100917431193
"E00004603",273,142,79,0,14,17,21,52.014652014652,28.9377289377289,0,5.12820512820513,6.22710622710623,7.69230769230769
"E00004604",223,104,59,2,12,37,9,46.6367713004484,26.457399103139,0.896860986547085,5.38116591928251,16.5919282511211,4.03587443946188
"E00004605",226,114,59,0,12,22,19,50.4424778761062,26.1061946902655,0,5.30973451327434,9.73451327433628,8.4070796460177
"E00004606",301,138,98,0,8,38,19,45.8471760797342,32.5581395348837,0,2.6578073089701,12.624584717608,6.31229235880399
"E00004607",173,71,35,1,7,29,30,41.0404624277457,20.2312138728324,0.578034682080925,4.04624277456647,16.7630057803468,17.3410404624277
"E00004608",258,111,86,0,11,34,16,43.0232558139535,33.3333333333333,0,4.26356589147287,13.1782945736434,6.2015503875969
"E00004609",328,194,74,8,11,24,17,59.1463414634146,22.5609756097561,2.4390243902439,3.35365853658537,7.31707317073171,5.18292682926829
"E00004610",218,111,66,4,6,18,13,50.9174311926605,30.2752293577982,1.8348623853211,2.75229357798165,8.25688073394496,5.96330275229358
"E00004611",187,81,13,0,17,38,38,43.3155080213904,6.95187165775401,0,9.09090909090909,20.3208556149733,20.3208556149733
"E00004612",253,131,75,0,7,29,11,51.7786561264822,29.6442687747036,0,2.76679841897233,11.4624505928854,4.34782608695652
"E00004613",202,101,59,0,15,15,12,50,29.2079207920792,0,7.42574257425743,7.42574257425743,5.94059405940594
"E00004614",429,241,116,2,16,43,11,56.1771561771562,27.039627039627,0.466200466200466,3.72960372960373,10.02331002331,2.56410256410256
"E00004615",194,127,43,0,1,16,7,65.4639175257732,22.1649484536082,0,0.515463917525773,8.24742268041237,3.60824742268041
"E00004616",244,149,63,0,5,23,4,61.0655737704918,25.8196721311475,0,2.04918032786885,9.42622950819672,1.63934426229508
"E00004617",190,129,44,1,2,11,3,67.8947368421053,23.1578947368421,0.526315789473684,1.05263157894737,5.78947368421053,1.57894736842105
"E00004618",228,138,57,0,12,18,3,60.5263157894737,25,0,5.26315789473684,7.89473684210526,1.31578947368421
"E00004619",213,119,48,0,7,24,15,55.868544600939,22.5352112676056,0,3.28638497652582,11.2676056338028,7.04225352112676
"E00004620",224,142,42,0,10,27,3,63.3928571428571,18.75,0,4.46428571428571,12.0535714285714,1.33928571428571
"E00004621",256,155,64,0,10,21,6,60.546875,25,0,3.90625,8.203125,2.34375
"E00004622",377,259,78,1,4,26,9,68.7002652519894,20.6896551724138,0.26525198938992,1.06100795755968,6.89655172413793,2.38726790450928
"E00004623",288,172,81,1,5,23,6,59.7222222222222,28.125,0.347222222222222,1.73611111111111,7.98611111111111,2.08333333333333
"E00004624",242,118,91,0,7,16,10,48.7603305785124,37.603305785124,0,2.89256198347107,6.61157024793388,4.13223140495868
"E00004625",271,147,81,0,9,26,8,54.2435424354244,29.8892988929889,0,3.3210332103321,9.59409594095941,2.9520295202952
"E00004626",344,157,121,2,16,33,15,45.6395348837209,35.1744186046512,0.581395348837209,4.65116279069767,9.59302325581395,4.36046511627907
"E00004627",152,72,40,0,7,27,6,47.3684210526316,26.3157894736842,0,4.60526315789474,17.7631578947368,3.94736842105263
"E00004628",147,46,65,0,9,18,9,31.2925170068027,44.2176870748299,0,6.12244897959184,12.2448979591837,6.12244897959184
"E00004629",210,115,67,3,7,13,5,54.7619047619048,31.9047619047619,1.42857142857143,3.33333333333333,6.19047619047619,2.38095238095238
"E00004630",173,113,44,2,2,11,1,65.3179190751445,25.4335260115607,1.15606936416185,1.15606936416185,6.35838150289017,0.578034682080925
"E00004631",227,123,59,1,8,16,20,54.1850220264317,25.9911894273128,0.440528634361234,3.52422907488987,7.04845814977974,8.81057268722467
"E00004632",150,64,55,0,7,19,5,42.6666666666667,36.6666666666667,0,4.66666666666667,12.6666666666667,3.33333333333333
"E00004633",279,120,78,0,12,33,36,43.010752688172,27.9569892473118,0,4.3010752688172,11.8279569892473,12.9032258064516
"E00004634",253,148,70,1,10,19,5,58.498023715415,27.6679841897233,0.395256916996047,3.95256916996047,7.5098814229249,1.97628458498024
"E00004635",211,98,72,0,13,24,4,46.4454976303318,34.1232227488152,0,6.16113744075829,11.3744075829384,1.8957345971564
"E00004636",208,94,68,2,11,24,9,45.1923076923077,32.6923076923077,0.961538461538462,5.28846153846154,11.5384615384615,4.32692307692308
"E00004637",196,101,50,0,11,23,11,51.530612244898,25.5102040816327,0,5.61224489795918,11.734693877551,5.61224489795918
"E00004638",272,162,64,0,10,30,6,59.5588235294118,23.5294117647059,0,3.67647058823529,11.0294117647059,2.20588235294118
"E00004639",158,75,45,0,7,21,10,47.4683544303797,28.4810126582279,0,4.43037974683544,13.2911392405063,6.32911392405063
"E00004640",252,127,77,3,10,25,10,50.3968253968254,30.5555555555556,1.19047619047619,3.96825396825397,9.92063492063492,3.96825396825397
"E00004641",264,126,92,0,14,21,11,47.7272727272727,34.8484848484849,0,5.3030303030303,7.95454545454545,4.16666666666667
"E00004642",236,91,94,0,9,24,18,38.5593220338983,39.8305084745763,0,3.8135593220339,10.1694915254237,7.6271186440678
"E00004643",285,136,86,4,16,35,8,47.719298245614,30.1754385964912,1.40350877192982,5.6140350877193,12.280701754386,2.80701754385965
"E00004644",269,115,100,1,10,28,15,42.7509293680297,37.1747211895911,0.371747211895911,3.71747211895911,10.4089219330855,5.57620817843866
"E00004645",143,80,34,1,7,14,7,55.9440559440559,23.7762237762238,0.699300699300699,4.89510489510489,9.79020979020979,4.89510489510489
"E00004646",208,120,46,2,7,24,9,57.6923076923077,22.1153846153846,0.961538461538462,3.36538461538462,11.5384615384615,4.32692307692308
"E00004647",277,184,51,2,16,18,6,66.4259927797834,18.4115523465704,0.72202166064982,5.77617328519856,6.49819494584837,2.16606498194946
"E00004649",216,160,30,8,4,13,1,74.0740740740741,13.8888888888889,3.7037037037037,1.85185185185185,6.01851851851852,0.462962962962963
"E00004650",281,184,57,0,18,19,3,65.4804270462633,20.2846975088968,0,6.40569395017794,6.76156583629893,1.06761565836299
"E00004651",155,78,26,14,6,15,16,50.3225806451613,16.7741935483871,9.03225806451613,3.87096774193548,9.67741935483871,10.3225806451613
"E00004652",208,117,53,4,3,25,6,56.25,25.4807692307692,1.92307692307692,1.44230769230769,12.0192307692308,2.88461538461538
"E00004653",146,106,22,1,5,9,3,72.6027397260274,15.0684931506849,0.684931506849315,3.42465753424658,6.16438356164384,2.05479452054794
"E00004654",137,119,14,0,1,2,1,86.8613138686131,10.2189781021898,0,0.72992700729927,1.45985401459854,0.72992700729927
"E00004655",346,262,52,3,6,14,9,75.7225433526011,15.028901734104,0.867052023121387,1.73410404624277,4.04624277456647,2.60115606936416
"E00004656",339,200,122,2,3,10,2,58.9970501474926,35.9882005899705,0.589970501474926,0.884955752212389,2.94985250737463,0.589970501474926
"E00004658",244,119,82,2,10,14,17,48.7704918032787,33.6065573770492,0.819672131147541,4.0983606557377,5.73770491803279,6.9672131147541
"E00004659",338,244,56,13,11,12,2,72.189349112426,16.5680473372781,3.84615384615385,3.25443786982249,3.55029585798817,0.591715976331361
"E00004660",245,141,49,3,11,35,6,57.5510204081633,20,1.22448979591837,4.48979591836735,14.2857142857143,2.44897959183673
"E00004661",225,157,38,2,12,10,6,69.7777777777778,16.8888888888889,0.888888888888889,5.33333333333333,4.44444444444444,2.66666666666667
"E00004662",248,156,55,2,9,21,5,62.9032258064516,22.1774193548387,0.806451612903226,3.62903225806452,8.46774193548387,2.01612903225806
"E00004663",271,148,88,0,9,16,10,54.6125461254613,32.4723247232472,0,3.3210332103321,5.90405904059041,3.690036900369
"E00004664",305,203,43,18,15,15,11,66.5573770491803,14.0983606557377,5.9016393442623,4.91803278688525,4.91803278688525,3.60655737704918
"E00004665",202,113,52,0,10,14,13,55.9405940594059,25.7425742574257,0,4.95049504950495,6.93069306930693,6.43564356435644
"E00004666",374,270,53,5,12,25,9,72.192513368984,14.1711229946524,1.33689839572193,3.20855614973262,6.68449197860963,2.40641711229947
"E00004667",207,172,24,2,2,6,1,83.0917874396135,11.5942028985507,0.966183574879227,0.966183574879227,2.89855072463768,0.483091787439614
"E00004668",143,78,40,0,2,11,12,54.5454545454545,27.972027972028,0,1.3986013986014,7.69230769230769,8.39160839160839
"E00004669",230,125,58,2,8,17,20,54.3478260869565,25.2173913043478,0.869565217391304,3.47826086956522,7.39130434782609,8.69565217391304
"E00004670",202,111,52,2,8,21,8,54.950495049505,25.7425742574257,0.99009900990099,3.96039603960396,10.3960396039604,3.96039603960396
"E00004671",360,194,97,3,15,35,16,53.8888888888889,26.9444444444444,0.833333333333333,4.16666666666667,9.72222222222222,4.44444444444444
"E00004672",218,159,38,4,1,15,1,72.9357798165138,17.4311926605505,1.8348623853211,0.458715596330275,6.88073394495413,0.458715596330275
"E00004673",230,104,78,2,18,13,15,45.2173913043478,33.9130434782609,0.869565217391304,7.82608695652174,5.65217391304348,6.52173913043478
"E00004674",197,111,48,2,10,16,10,56.3451776649746,24.3654822335025,1.01522842639594,5.0761421319797,8.12182741116751,5.0761421319797
"E00004675",188,95,46,1,8,24,14,50.531914893617,24.468085106383,0.531914893617021,4.25531914893617,12.7659574468085,7.4468085106383
"E00004676",959,892,40,0,2,15,10,93.0135557872784,4.17101147028154,0,0.208550573514077,1.56412930135558,1.04275286757039
"E00004677",269,157,85,4,2,9,12,58.364312267658,31.5985130111524,1.48698884758364,0.743494423791822,3.3457249070632,4.46096654275093
"E00004678",275,155,89,0,2,14,15,56.3636363636364,32.3636363636364,0,0.727272727272727,5.09090909090909,5.45454545454545
"E00004679",163,82,46,2,4,17,12,50.3067484662577,28.2208588957055,1.22699386503067,2.45398773006135,10.4294478527607,7.36196319018405
"E00004680",252,195,30,2,4,18,3,77.3809523809524,11.9047619047619,0.793650793650794,1.58730158730159,7.14285714285714,1.19047619047619
"E00004681",256,144,76,2,10,15,9,56.25,29.6875,0.78125,3.90625,5.859375,3.515625
"E00004682",125,59,40,0,7,13,6,47.2,32,0,5.6,10.4,4.8
"E00004683",138,67,45,0,9,10,7,48.5507246376812,32.6086956521739,0,6.52173913043478,7.2463768115942,5.07246376811594
"E00004684",252,139,75,0,7,19,12,55.1587301587302,29.7619047619048,0,2.77777777777778,7.53968253968254,4.76190476190476
"E00004685",256,139,71,0,10,19,17,54.296875,27.734375,0,3.90625,7.421875,6.640625
"E00004686",249,131,75,3,8,19,13,52.6104417670683,30.1204819277108,1.20481927710843,3.21285140562249,7.63052208835341,5.22088353413655
"E00004687",216,74,103,5,2,15,17,34.2592592592593,47.6851851851852,2.31481481481481,0.925925925925926,6.94444444444444,7.87037037037037
"E00004688",323,158,102,2,14,19,28,48.9164086687306,31.5789473684211,0.619195046439629,4.3343653250774,5.88235294117647,8.6687306501548
"E00004689",252,133,74,0,8,15,22,52.7777777777778,29.3650793650794,0,3.17460317460317,5.95238095238095,8.73015873015873
"E00004690",205,109,50,0,7,27,12,53.1707317073171,24.390243902439,0,3.41463414634146,13.1707317073171,5.85365853658537
"E00004691",438,348,56,0,6,15,13,79.4520547945205,12.7853881278539,0,1.36986301369863,3.42465753424658,2.96803652968037
"E00004692",374,295,43,0,9,17,10,78.8770053475936,11.4973262032086,0,2.40641711229947,4.54545454545455,2.67379679144385
"E00004693",307,213,58,4,10,16,6,69.3811074918567,18.8925081433225,1.30293159609121,3.25732899022801,5.21172638436482,1.95439739413681
"E00004694",256,176,59,2,4,6,9,68.75,23.046875,0.78125,1.5625,2.34375,3.515625
"E00004695",354,222,91,0,13,19,9,62.7118644067797,25.7062146892655,0,3.67231638418079,5.36723163841808,2.54237288135593
"E00004696",269,150,81,2,7,16,13,55.7620817843866,30.1115241635688,0.743494423791822,2.60223048327138,5.94795539033457,4.83271375464684
"E00004697",260,172,60,2,6,13,7,66.1538461538461,23.0769230769231,0.769230769230769,2.30769230769231,5,2.69230769230769
"E00004699",134,63,35,0,4,17,15,47.0149253731343,26.1194029850746,0,2.98507462686567,12.6865671641791,11.1940298507463
"E00004700",239,130,52,2,11,22,22,54.3933054393305,21.7573221757322,0.836820083682008,4.60251046025105,9.20502092050209,9.20502092050209
"E00004701",239,146,58,0,8,17,10,61.0878661087866,24.2677824267782,0,3.34728033472803,7.11297071129707,4.18410041841004
"E00004702",212,106,53,0,15,29,9,50,25,0,7.07547169811321,13.6792452830189,4.24528301886792
"E00004703",261,154,52,2,7,26,20,59.0038314176245,19.9233716475096,0.766283524904214,2.68199233716475,9.96168582375479,7.66283524904215
"E00004704",351,274,40,2,9,16,10,78.0626780626781,11.3960113960114,0.56980056980057,2.56410256410256,4.55840455840456,2.84900284900285
"E00004705",307,160,96,5,4,34,8,52.1172638436482,31.2703583061889,1.62866449511401,1.30293159609121,11.0749185667752,2.60586319218241
"E00004706",382,257,74,0,10,29,12,67.2774869109948,19.3717277486911,0,2.61780104712042,7.59162303664921,3.1413612565445
"E00004707",439,332,54,8,12,30,3,75.626423690205,12.3006833712984,1.82232346241458,2.73348519362187,6.83371298405467,0.683371298405467
"E00004708",186,117,42,0,8,12,7,62.9032258064516,22.5806451612903,0,4.3010752688172,6.45161290322581,3.76344086021505
"E00004709",324,195,85,3,6,26,9,60.1851851851852,26.2345679012346,0.925925925925926,1.85185185185185,8.02469135802469,2.77777777777778
"E00004710",269,171,63,0,4,22,9,63.5687732342007,23.4200743494424,0,1.48698884758364,8.17843866171004,3.3457249070632
"E00004711",245,128,72,4,14,20,7,52.2448979591837,29.3877551020408,1.63265306122449,5.71428571428571,8.16326530612245,2.85714285714286
"E00004712",277,90,118,0,14,31,24,32.4909747292419,42.5992779783394,0,5.05415162454874,11.1913357400722,8.66425992779783
"E00004713",143,64,50,2,2,10,15,44.7552447552448,34.965034965035,1.3986013986014,1.3986013986014,6.99300699300699,10.4895104895105
"E00004714",252,122,89,2,10,18,11,48.4126984126984,35.3174603174603,0.793650793650794,3.96825396825397,7.14285714285714,4.36507936507936
"E00004715",269,161,46,14,13,24,11,59.8513011152416,17.1003717472119,5.20446096654275,4.83271375464684,8.92193308550186,4.08921933085502
"E00004716",229,111,70,0,10,27,11,48.471615720524,30.5676855895196,0,4.36681222707424,11.7903930131004,4.80349344978166
"E00004717",141,68,48,5,2,8,10,48.2269503546099,34.0425531914894,3.54609929078014,1.41843971631206,5.67375886524823,7.09219858156028
"E00004718",250,129,81,1,12,11,16,51.6,32.4,0.4,4.8,4.4,6.4
"E00004719",327,164,104,2,23,20,14,50.1529051987768,31.8042813455657,0.611620795107034,7.03363914373089,6.11620795107034,4.28134556574923
"E00004720",190,92,48,0,11,24,15,48.4210526315789,25.2631578947368,0,5.78947368421053,12.6315789473684,7.89473684210526
"E00004721",278,164,66,0,10,25,13,58.9928057553957,23.7410071942446,0,3.59712230215827,8.99280575539568,4.67625899280576
"E00004722",218,98,76,0,13,23,8,44.954128440367,34.8623853211009,0,5.96330275229358,10.5504587155963,3.6697247706422
"E00004723",214,102,65,0,8,19,20,47.6635514018692,30.3738317757009,0,3.73831775700935,8.8785046728972,9.34579439252336
"E00004724",252,158,72,1,8,11,2,62.6984126984127,28.5714285714286,0.396825396825397,3.17460317460317,4.36507936507936,0.793650793650794
"E00004725",281,133,106,0,8,20,14,47.3309608540925,37.7224199288256,0,2.84697508896797,7.11743772241993,4.98220640569395
"E00004726",203,99,65,0,4,19,16,48.7684729064039,32.0197044334975,0,1.97044334975369,9.35960591133005,7.88177339901478
"E00004727",251,130,74,0,10,23,14,51.792828685259,29.4820717131474,0,3.98406374501992,9.16334661354582,5.57768924302789
"E00004728",409,210,129,0,22,22,26,51.3447432762836,31.5403422982885,0,5.37897310513447,5.37897310513447,6.35696821515892
"E00004729",184,90,61,0,6,19,8,48.9130434782609,33.1521739130435,0,3.26086956521739,10.3260869565217,4.34782608695652
"E00004730",129,59,41,0,6,8,15,45.7364341085271,31.7829457364341,0,4.65116279069767,6.2015503875969,11.6279069767442
"E00004731",275,168,52,2,16,32,5,61.0909090909091,18.9090909090909,0.727272727272727,5.81818181818182,11.6363636363636,1.81818181818182
"E00004732",310,142,105,1,20,25,17,45.8064516129032,33.8709677419355,0.32258064516129,6.45161290322581,8.06451612903226,5.48387096774194
"E00004733",207,134,53,0,5,11,4,64.7342995169082,25.6038647342995,0,2.41545893719807,5.31400966183575,1.93236714975845
"E00004734",263,143,84,0,7,14,15,54.3726235741445,31.9391634980989,0,2.6615969581749,5.32319391634981,5.70342205323194
"E00004735",213,105,55,1,9,33,10,49.2957746478873,25.8215962441315,0.469483568075117,4.22535211267606,15.4929577464789,4.69483568075117
"E00004736",243,178,33,3,3,23,3,73.2510288065844,13.5802469135802,1.23456790123457,1.23456790123457,9.46502057613169,1.23456790123457
"E00004738",225,117,73,7,4,15,9,52,32.4444444444444,3.11111111111111,1.77777777777778,6.66666666666667,4
"E00004739",237,153,66,0,8,9,1,64.5569620253165,27.8481012658228,0,3.37552742616034,3.79746835443038,0.421940928270042
"E00004740",219,123,56,0,13,20,7,56.1643835616438,25.5707762557078,0,5.93607305936073,9.1324200913242,3.19634703196347
"E00004741",261,148,70,2,9,19,13,56.7049808429119,26.8199233716475,0.766283524904214,3.44827586206897,7.27969348659004,4.98084291187739
"E00004742",375,181,143,0,8,32,11,48.2666666666667,38.1333333333333,0,2.13333333333333,8.53333333333333,2.93333333333333
"E00004743",339,203,78,1,12,27,18,59.882005899705,23.0088495575221,0.294985250737463,3.53982300884956,7.9646017699115,5.30973451327434
"E00004744",288,151,89,0,10,24,14,52.4305555555556,30.9027777777778,0,3.47222222222222,8.33333333333333,4.86111111111111
"E00004745",240,131,69,0,8,11,21,54.5833333333333,28.75,0,3.33333333333333,4.58333333333333,8.75
"E00004746",250,121,62,4,11,31,21,48.4,24.8,1.6,4.4,12.4,8.4
"E00004747",268,143,82,2,8,17,16,53.3582089552239,30.5970149253731,0.746268656716418,2.98507462686567,6.34328358208955,5.97014925373134
"E00004748",279,168,75,0,8,12,16,60.2150537634409,26.8817204301075,0,2.8673835125448,4.3010752688172,5.73476702508961
"E00004749",417,237,117,0,17,19,27,56.8345323741007,28.0575539568345,0,4.07673860911271,4.55635491606715,6.47482014388489
"E00004750",394,308,55,0,9,14,8,78.1725888324873,13.9593908629442,0,2.28426395939086,3.55329949238579,2.03045685279188
"E00004751",215,104,46,0,8,26,31,48.3720930232558,21.3953488372093,0,3.72093023255814,12.093023255814,14.4186046511628
"E00004752",257,125,83,3,9,26,11,48.6381322957198,32.295719844358,1.16731517509728,3.50194552529183,10.1167315175097,4.28015564202335
"E00004753",257,158,63,0,11,17,8,61.4785992217899,24.5136186770428,0,4.28015564202335,6.6147859922179,3.11284046692607
"E00004754",262,179,51,0,9,15,8,68.3206106870229,19.4656488549618,0,3.43511450381679,5.72519083969466,3.05343511450382
"E00004755",210,125,43,0,6,21,15,59.5238095238095,20.4761904761905,0,2.85714285714286,10,7.14285714285714
"E00004756",202,112,47,0,11,19,13,55.4455445544555,23.2673267326733,0,5.44554455445545,9.40594059405941,6.43564356435644
"E00004757",225,85,87,0,17,19,17,37.7777777777778,38.6666666666667,0,7.55555555555556,8.44444444444444,7.55555555555556
"E00004758",154,73,50,0,7,15,9,47.4025974025974,32.4675324675325,0,4.54545454545455,9.74025974025974,5.84415584415584
"E00004759",184,104,51,3,8,11,7,56.5217391304348,27.7173913043478,1.6304347826087,4.34782608695652,5.97826086956522,3.80434782608696
"E00004760",148,74,38,0,7,17,12,50,25.6756756756757,0,4.72972972972973,11.4864864864865,8.10810810810811
"E00004761",235,76,104,1,14,30,10,32.3404255319149,44.2553191489362,0.425531914893617,5.95744680851064,12.7659574468085,4.25531914893617
"E00004762",297,209,51,0,7,15,15,70.3703703703704,17.1717171717172,0,2.35690235690236,5.05050505050505,5.05050505050505
"E00004763",184,101,53,2,7,14,7,54.8913043478261,28.804347826087,1.08695652173913,3.80434782608696,7.60869565217391,3.80434782608696
"E00004764",205,128,42,0,9,14,12,62.4390243902439,20.4878048780488,0,4.39024390243902,6.82926829268293,5.85365853658537
"E00004765",185,86,65,2,10,14,8,46.4864864864865,35.1351351351351,1.08108108108108,5.40540540540541,7.56756756756757,4.32432432432432
"E00004766",214,135,59,0,0,17,3,63.0841121495327,27.5700934579439,0,0,7.94392523364486,1.4018691588785
"E00004767",252,138,85,0,6,19,4,54.7619047619048,33.7301587301587,0,2.38095238095238,7.53968253968254,1.58730158730159
"E00004768",190,83,85,0,4,10,8,43.6842105263158,44.7368421052632,0,2.10526315789474,5.26315789473684,4.21052631578947
"E00004769",241,154,61,0,4,14,8,63.9004149377593,25.3112033195021,0,1.6597510373444,5.80912863070539,3.3195020746888
"E00004770",177,78,77,1,1,17,3,44.0677966101695,43.5028248587571,0.564971751412429,0.564971751412429,9.6045197740113,1.69491525423729
"E00004771",246,68,145,1,3,21,8,27.6422764227642,58.9430894308943,0.40650406504065,1.21951219512195,8.53658536585366,3.2520325203252
"E00004772",230,90,105,2,6,15,12,39.1304347826087,45.6521739130435,0.869565217391304,2.60869565217391,6.52173913043478,5.21739130434783
"E00004773",219,105,77,2,4,23,8,47.945205479452,35.1598173515982,0.91324200913242,1.82648401826484,10.5022831050228,3.65296803652968
"E00004774",182,81,76,2,7,13,3,44.5054945054945,41.7582417582418,1.0989010989011,3.84615384615385,7.14285714285714,1.64835164835165
"E00004775",219,92,100,0,9,10,8,42.0091324200913,45.662100456621,0,4.10958904109589,4.5662100456621,3.65296803652968
"E00004776",268,161,60,4,8,28,7,60.0746268656716,22.3880597014925,1.49253731343284,2.98507462686567,10.4477611940298,2.61194029850746
"E00004777",220,102,79,2,10,12,15,46.3636363636364,35.9090909090909,0.909090909090909,4.54545454545455,5.45454545454545,6.81818181818182
"E00004778",222,60,109,4,6,21,22,27.027027027027,49.0990990990991,1.8018018018018,2.7027027027027,9.45945945945946,9.90990990990991
"E00004779",239,46,141,0,7,16,29,19.2468619246862,58.9958158995816,0,2.92887029288703,6.69456066945607,12.1338912133891
"E00004780",229,61,136,0,4,10,18,26.6375545851528,59.3886462882096,0,1.74672489082969,4.36681222707424,7.86026200873363
